age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
21,0,17,4,4,,2,9,,35,NBA,196,Brandon Armstrong,17%,82%,1%,,,465,-15.3,-10.2,SG,2001-02,NJN,4,2,2
22,1,6,3,1,,1,2,,17,NBA,69,Brandon Armstrong,,95%,5%,,,465,-13.8,-7.7,SG,2002-03,NJN,3,1,1
23,0,34,2,6,,3,23,,56,NBA,434,Brandon Armstrong,23%,68%,9%,,,465,-18.5,-13.7,SG,2003-04,NJN,13,8,3
20,10,390,60,30,,14,36,,47,NBA,1155,Gilbert Arenas,96%,4%,,,,469,-0.6,-6.4,PG,2001-02,GSW,58,17,22
21,39,1112,174,98,,42,96,,82,NBA,2866,Gilbert Arenas,87%,13%,,,,469,-1.5,-1.5,PG,2002-03,GSW,147,75,68
22,22,605,120,46,,26,56,,55,NBA,2066,Gilbert Arenas,84%,16%,,,,469,+1.3,-5.4,PG,2003-04,WAS,127,59,40
23,59,903,254,69,,43,96,,80,NBA,3274,Gilbert Arenas,88%,12%,,,,469,+9.3,+1.3,PG,2004-05,WAS,112,65,65
24,66,1071,326,62,,48,113,,80,NBA,3384,Gilbert Arenas,100%,,,,,469,+4.9,+2.6,PG,2005-06,WAS,138,73,86
25,73,982,292,68,,46,105,,74,NBA,2942,Gilbert Arenas,100%,,,,,469,+13.4,+2.5,PG,2006-07,WAS,103,64,69
26,11,147,40,6,,4,9,,13,NBA,425,Gilbert Arenas,100%,,,,,469,+0.9,+0.3,PG,2007-08,WAS,26,15,8
27,0,42,2,2,,0,1,,2,NBA,63,Gilbert Arenas,100%,,,,,469,+11.1,+2.7,PG,2008-09,WAS,1,0,0
28,22,496,96,41,,13,43,,32,NBA,1169,Gilbert Arenas,82%,18%,,,,469,+2.0,-4.1,PG,2009-10,WAS,50,41,26
29,14,632,67,29,,22,86,,70,NBA,1796,Gilbert Arenas,81%,19%,,,,469,+0.7,-0.6,PG,2010-11,,106,30,41
29,5,251,28,13,,11,31,,21,NBA,726,Gilbert Arenas,99%,1%,,,,469,-1.1,-9.0,PG,2010-11,WAS,40,12,19
29,9,381,39,16,,11,55,,49,NBA,1070,Gilbert Arenas,69%,31%,,,,469,-1.2,+5.3,PG,2010-11,ORL,66,18,22
30,0,41,4,3,,1,13,,17,NBA,211,Gilbert Arenas,92%,8%,,,,469,+5.1,+7.1,PG,2011-12,MEM,9,2,1
22,0,6,9,2,,1,6,,12,NBA,72,Robert Archibald,,,,34%,67%,473,-4.5,-7.9,PF,2002-03,MEM,3,2,2
23,0,29,10,2,,5,19,,32,NBA,256,Robert Archibald,,,1%,2%,97%,473,+0.9,-4.2,C-PF,2003-04,,2,1,7
23,0,2,0,0,,0,0,,1,NBA,6,Robert Archibald,,,,75%,25%,473,+24.6,+20.5,PF,2003-04,PHO,1,0,0
23,0,0,0,0,,0,0,,1,NBA,4,Robert Archibald,,,82%,18%,,473,+26.1,+18.2,PF,2003-04,ORL,0,0,0
23,0,27,10,2,,5,19,,30,NBA,246,Robert Archibald,,,,,100%,473,-2.2,-5.4,C,2003-04,TOR,1,1,7
24,4,34,24,12,,17,81,,59,NBA,736,Rafael Araujo,,,,1%,99%,474,-0.6,-2.1,C,2004-05,TOR,10,11,31
25,2,33,11,18,,14,46,,52,NBA,601,Rafael Araujo,,,,2%,98%,474,-8.6,-10.7,C,2005-06,TOR,10,8,24
26,1,21,11,7,,3,18,,28,NBA,248,Rafael Araujo,,,,,100%,474,+7.7,+10.5,C,2006-07,UTA,5,2,10
23,0,3,1,0,0,0,2,0,5,NBA,27,Keith Appling,56%,44%,,,,475,+21.0,+19.2,PG,2015-16,ORL,2,1,0
31,3,136,22,12,11,12,60,1,50,NBA,925,Pero Antic,,,,9%,91%,476,+7.3,+5.3,C,2013-14,ATL,19,11,25
32,10,120,38,16,7,10,62,2,63,NBA,1037,Pero Antic,,,,17%,83%,476,+1.3,+6.8,C,2014-15,ATL,24,11,14
25,4,9,20,9,,4,37,,24,NBA,498,Joel Anthony,,,,43%,57%,477,-4.7,-13.6,PF,2007-08,MIA,2,8,7
26,4,66,21,18,,8,95,,65,NBA,1048,Joel Anthony,,,,5%,95%,477,-5.1,-3.7,C,2008-09,MIA,12,13,16
27,6,29,42,22,,16,111,,80,NBA,1322,Joel Anthony,,,,6%,94%,477,-2.3,+1.4,C,2009-10,MIA,6,11,28
28,1,55,21,13,,15,120,,75,NBA,1463,Joel Anthony,,,,3%,97%,477,-2.6,+7.0,C,2010-11,MIA,7,6,23
29,3,20,34,22,,9,84,,64,NBA,1349,Joel Anthony,,,,,100%,477,+6.2,+10.3,C,2011-12,MIA,8,16,21
30,2,36,14,5,,8,20,0,62,NBA,566,Joel Anthony,,,,15%,85%,477,-5.2,+4.6,C,2012-13,MIA,3,7,12
31,0,6,3,2,0,2,13,0,33,NBA,186,Joel Anthony,,,,40%,60%,477,-5.1,-4.9,C,2013-14,,0,0,2
31,0,0,0,0,0,1,1,0,12,NBA,37,Joel Anthony,,,,9%,91%,477,+6.8,+12.1,C,2013-14,MIA,0,0,1
31,0,6,3,2,0,1,12,0,21,NBA,149,Joel Anthony,,,,48%,52%,477,-3.9,-8.9,C,2013-14,BOS,0,0,1
32,4,13,13,4,0,7,35,1,49,NBA,406,Joel Anthony,,,,2%,98%,477,+3.3,+1.6,C,2014-15,DET,3,2,7
33,0,2,3,1,0,1,9,0,19,NBA,96,Joel Anthony,,,,,100%,477,-8.7,-8.2,C,2015-16,DET,1,0,1
34,0,7,2,1,1,1,5,0,19,NBA,122,Joel Anthony,,,,18%,82%,477,-14.5,-6.1,C,2016-17,SAS,2,0,1
33,1,172,10,4,,1,20,,58,NBA,856,Greg Anthony,94%,6%,,,,478,-5.5,+0.3,PG,2000-01,POR,25,11,7
34,3,601,30,16,,3,56,,60,NBA,1514,Greg Anthony,100%,,,,,478,-5.5,-9.3,PG,2001-02,,69,17,8
34,2,424,22,11,,1,37,,36,NBA,961,Greg Anthony,100%,,,,,478,-1.5,-10.7,PG,2001-02,CHI,43,11,4
34,1,177,8,5,,2,19,,24,NBA,553,Greg Anthony,100%,,,,,478,-7.7,-6.8,PG,2001-02,MIL,26,6,4
23,0,0,0,0,0,0,1,0,2,NBA,6,Thanasis Antetokounmpo,,,100%,,,479,-35.7,-38.5,SF,2015-16,NYK,0,0,0
19,0,0,0,0,,0,0,,6,NBA,9,Martynas Andriuskevicius,,,,,100%,483,+32.0,+34.5,C,2005-06,CLE,0,0,0
27,22,423,90,39,,16,97,,82,NBA,2396,Shandon Anderson,,22%,76%,2%,,486,-6.3,+0.1,SG,2000-01,HOU,70,32,29
28,10,168,51,26,,4,71,,82,NBA,1596,Shandon Anderson,,53%,46%,1%,,486,+1.3,-3.5,SG,2001-02,NYK,64,22,11
29,22,193,86,27,,20,72,,82,NBA,1731,Shandon Anderson,,10%,85%,6%,,486,+1.4,-0.9,SF,2002-03,NYK,52,35,27
30,15,270,75,39,,13,101,,80,NBA,1974,Shandon Anderson,,62%,37%,,,486,-6.0,-4.6,SG,2003-04,NYK,51,47,20
31,4,156,28,11,,7,71,,66,NBA,1171,Shandon Anderson,,10%,77%,13%,,486,+8.4,+9.4,SF-SG,2004-05,,30,12,8
31,0,0,0,0,,0,1,,1,NBA,20,Shandon Anderson,,67%,33%,,,486,-20.6,-23.4,SG,2004-05,NYK,1,0,0
31,4,156,28,11,,7,70,,65,NBA,1151,Shandon Anderson,,9%,77%,14%,,486,+3.7,+9.9,SF,2004-05,MIA,29,12,8
32,4,69,11,7,,0,40,,48,NBA,638,Shandon Anderson,1%,23%,76%,,,486,-2.4,+2.3,SF,2005-06,MIA,15,8,0
33,0,28,0,2,,0,6,,21,NBA,169,Nick Anderson,,21%,79%,,,490,-4.9,+1.5,SG,2000-01,SAC,7,0,0
34,1,30,4,2,,1,6,,15,NBA,219,Nick Anderson,,63%,36%,1%,,490,-6.4,-14.2,SG,2001-02,MEM,11,2,1
30,6,322,27,13,,6,21,,33,NBA,849,Kenny Anderson,100%,,,,,492,-3.1,-4.9,PG,2000-01,BOS,25,13,14
31,12,960,50,52,,6,103,,76,NBA,2430,Kenny Anderson,100%,,,,,492,+6.7,+4.9,PG,2001-02,BOS,71,33,15
32,7,428,27,28,,9,39,,61,NBA,1135,Kenny Anderson,100%,,,,,492,-3.4,-1.7,PG,2002-03,,37,23,15
32,5,261,18,20,,4,21,,38,NBA,689,Kenny Anderson,100%,,,,,492,-5.7,-4.5,PG,2002-03,SEA,17,11,5
32,2,167,9,8,,5,18,,23,NBA,446,Kenny Anderson,100%,,,,,492,+0.3,+2.6,PG,2002-03,NOH,20,12,10
33,4,277,21,15,,1,29,,44,NBA,905,Kenny Anderson,100%,,,,,492,-3.0,+4.4,PG,2003-04,IND,30,16,4
34,4,223,12,14,,5,37,,43,NBA,743,Kenny Anderson,100%,,,,,492,-6.8,-12.0,PG,2004-05,,35,9,5
34,4,213,12,14,,4,35,,39,NBA,717,Kenny Anderson,100%,,,,,492,-1.6,-12.0,PG,2004-05,ATL,33,9,4
34,0,10,0,0,,1,2,,4,NBA,26,Kenny Anderson,100%,,,,,492,-10.4,-11.1,PG,2004-05,LAC,2,0,1
21,2,40,9,6,,2,16,,26,NBA,286,James Anderson,,25%,73%,2%,,494,-15.4,-7.8,SF,2010-11,SAS,3,5,5
22,2,89,21,14,,6,20,,51,NBA,603,James Anderson,,72%,28%,,,494,+0.8,+8.5,SG,2011-12,SAS,9,13,8
23,1,106,12,5,,3,13,0,39,NBA,401,James Anderson,,48%,46%,5%,,494,+8.0,+12.8,SG-SF,2012-13,,7,12,6
23,0,22,4,1,,1,4,0,10,NBA,94,James Anderson,,4%,75%,21%,,494,+13.9,+20.3,SF,2012-13,SAS,2,4,1
23,1,84,8,4,,2,9,0,29,NBA,307,James Anderson,,62%,38%,1%,,494,+7.4,+10.4,SG,2012-13,HOU,5,8,5
24,10,353,43,39,1,16,97,4,80,NBA,2309,James Anderson,1%,74%,25%,1%,,494,-1.3,-11.2,SG,2013-14,PHI,47,30,29
26,2,98,10,11,0,4,35,1,51,NBA,721,James Anderson,,32%,64%,3%,,494,-2.5,-4.8,SG,2015-16,SAC,7,23,12
26,19,674,133,53,,20,74,,82,NBA,2859,Derek Anderson,,76%,24%,,,499,+10.3,+11.7,SG,2000-01,SAS,86,41,38
27,13,481,70,32,,17,32,,70,NBA,1860,Derek Anderson,17%,78%,5%,,,499,+3.6,+5.5,SG,2001-02,POR,41,21,25
28,17,708,78,19,,10,57,,76,NBA,2556,Derek Anderson,53%,47%,,,,499,+3.9,+4.3,PG,2002-03,POR,66,33,29
29,11,506,64,14,,5,34,,51,NBA,1810,Derek Anderson,1%,98%,1%,,,499,+7.1,+2.2,SG,2003-04,POR,53,25,12
30,7,318,31,10,,6,35,,47,NBA,1239,Derek Anderson,,91%,9%,,,499,-1.5,-5.7,SG,2004-05,POR,41,16,13
31,4,224,29,10,,8,36,,43,NBA,1047,Derek Anderson,14%,53%,31%,2%,,499,-4.1,-2.1,SG,2005-06,,26,14,14
31,4,123,19,4,,6,16,,20,NBA,582,Derek Anderson,,45%,51%,3%,,499,+0.2,-1.3,SG,2005-06,HOU,18,8,11
31,0,101,10,6,,2,20,,23,NBA,465,Derek Anderson,32%,62%,7%,,,499,-8.2,-3.0,SG,2005-06,MIA,8,6,3
32,12,299,34,7,,7,37,,50,NBA,1190,Derek Anderson,3%,40%,55%,2%,,499,+7.3,+1.3,SF,2006-07,CHA,30,13,13
33,2,94,14,3,,2,30,,28,NBA,396,Derek Anderson,15%,75%,10%,,,499,-9.8,-13.8,SG,2007-08,CHA,15,6,4
24,0,0,0,0,,0,1,,1,NBA,15,Antonio Anderson,,,100%,,,503,-13.5,-9.2,SF,2009-10,OKC,1,0,0
29,5,100,27,20,,8,51,,63,NBA,891,David Andersen,,,,,100%,505,+3.1,+1.9,C,2009-10,HOU,12,10,15
30,2,28,9,11,,3,10,,40,NBA,373,David Andersen,,,,58%,42%,505,+4.0,+0.7,PF,2010-11,,5,9,8
30,1,14,3,5,,0,4,,11,NBA,150,David Andersen,,,,26%,74%,505,+15.9,+8.4,PF,2010-11,TOR,1,5,0
30,1,14,6,6,,3,6,,29,NBA,223,David Andersen,,,,79%,21%,505,-5.9,-4.8,PF,2010-11,NOH,4,4,6
23,4,15,14,6,,0,24,,24,NBA,262,Chris Andersen,,,,31%,69%,506,+13.5,+6.0,C,2001-02,DEN,6,7,0
24,9,69,59,30,,7,38,,59,NBA,907,Chris Andersen,,,,71%,29%,506,+3.6,-6.7,C,2002-03,DEN,37,11,12
25,3,72,39,18,,7,69,,71,NBA,1029,Chris Andersen,,,,87%,13%,506,-0.6,+0.5,PF,2003-04,DEN,27,11,10
26,18,148,85,24,,14,81,,67,NBA,1430,Chris Andersen,,,,3%,97%,506,+9.5,-2.1,C,2004-05,NOH,23,17,24
27,9,14,45,9,,8,39,,32,NBA,570,Chris Andersen,,,,30%,70%,506,+5.0,+1.2,C,2005-06,NOK,10,5,11
29,2,0,3,1,,1,2,,5,NBA,34,Chris Andersen,,,,,100%,506,0.0,+6.1,C,2007-08,NOH,0,0,1
30,9,70,72,26,,14,105,,71,NBA,1460,Chris Andersen,,,,33%,67%,506,+0.3,+3.8,C,2008-09,DEN,27,15,27
31,14,74,92,17,,9,116,,76,NBA,1695,Chris Andersen,,,,55%,45%,506,+11.4,+10.7,PF,2009-10,DEN,24,17,18
32,13,45,51,16,,3,53,,45,NBA,732,Chris Andersen,,,1%,13%,86%,506,+1.6,+6.4,C,2010-11,DEN,9,5,11
33,5,13,32,9,,3,31,,32,NBA,486,Chris Andersen,,,,6%,94%,506,+2.4,+5.4,C,2011-12,DEN,3,7,7
34,8,42,40,13,,10,45,0,42,NBA,624,Chris Andersen,,,,10%,91%,506,-0.2,+9.0,C,2012-13,MIA,5,8,11
35,12,44,63,16,2,17,98,0,72,NBA,1396,Chris Andersen,,,,28%,72%,506,+1.9,+6.6,C,2013-14,MIA,11,13,29
36,5,89,44,21,1,4,57,0,60,NBA,1132,Chris Andersen,,,,35%,65%,506,+3.2,-0.4,C,2014-15,MIA,18,12,10
37,0,28,12,6,1,2,17,0,27,NBA,402,Chris Andersen,,,,1%,100%,506,-9.2,-8.9,C,2015-16,,3,3,3
37,0,7,2,1,0,1,2,0,7,NBA,36,Chris Andersen,,,,,100%,506,-24.3,-22.1,C,2015-16,MIA,1,0,1
37,0,21,10,5,1,1,15,0,20,NBA,366,Chris Andersen,,,,1%,100%,506,-5.8,-7.6,C,2015-16,MEM,2,3,2
38,0,14,6,2,0,1,13,0,12,NBA,114,Chris Andersen,,,,4%,96%,506,+1.7,+4.9,C,2016-17,CLE,3,1,1
24,0,2,4,4,,0,11,,11,NBA,89,Lou Amundson,,,7%,87%,5%,508,-11.5,-11.4,PF,2006-07,,1,1,0
24,0,0,0,0,,0,0,,1,NBA,2,Lou Amundson,,,,100%,,508,+10.1,+13.3,PF,2006-07,UTA,0,0,0
24,0,2,4,4,,0,11,,10,NBA,87,Lou Amundson,,,8%,87%,5%,508,-9.3,-12.4,PF,2006-07,PHI,1,1,0
25,1,0,4,2,,0,8,,16,NBA,64,Lou Amundson,,,,62%,38%,508,-3.8,-3.6,PF,2007-08,PHI,1,1,0
26,16,61,57,26,,5,85,,76,NBA,1044,Lou Amundson,,,5%,71%,24%,508,+1.0,+2.8,PF,2008-09,PHO,19,22,15
27,13,69,58,31,,11,97,,79,NBA,1168,Lou Amundson,,,14%,80%,6%,508,-0.9,+4.8,PF,2009-10,PHO,18,14,25
28,9,37,38,16,,6,49,,46,NBA,691,Lou Amundson,,,12%,79%,8%,508,-4.0,-6.0,PF,2010-11,GSW,5,11,8
29,6,32,35,29,,6,69,,60,NBA,753,Lou Amundson,,,,96%,4%,508,-7.5,-2.5,PF,2011-12,IND,15,13,17
30,4,22,15,11,,7,27,0,39,NBA,372,Lou Amundson,,,3%,67%,31%,508,-10.1,-11.8,PF,2012-13,,3,6,10
30,2,6,8,5,,4,15,0,20,NBA,161,Lou Amundson,,,,38%,62%,508,-16.1,-17.7,PF,2012-13,MIN,3,3,5
30,0,0,0,0,,0,0,0,1,NBA,2,Lou Amundson,,,,100%,,508,-100.7,-100.0,PF,2012-13,CHI,0,0,0
30,2,16,7,6,,3,12,0,18,NBA,209,Lou Amundson,,,5%,89%,7%,508,-2.1,-6.6,PF,2012-13,NOH,0,3,3
31,0,16,6,5,0,7,28,0,19,NBA,185,Lou Amundson,,,,88%,12%,508,-6.1,-6.2,PF,2013-14,,3,2,9
31,0,16,6,5,0,7,28,0,18,NBA,184,Lou Amundson,,,,88%,12%,508,-2.7,-5.1,PF,2013-14,NOP,3,2,9
31,0,0,0,0,0,0,0,0,1,NBA,1,Lou Amundson,,,,100%,,508,-135.5,-133.3,PF,2013-14,CHI,0,0,0
32,7,151,41,27,4,16,66,0,53,NBA,937,Lou Amundson,,,,85%,15%,508,-6.0,-8.1,PF,2014-15,,25,15,22
32,1,11,3,2,0,1,7,0,12,NBA,79,Lou Amundson,,,,93%,7%,508,-24.0,-19.0,PF,2014-15,CLE,0,2,1
32,6,140,38,25,4,15,59,0,41,NBA,858,Lou Amundson,,,,84%,16%,508,+4.1,-7.1,PF,2014-15,NYK,25,13,19
33,5,25,13,3,1,4,22,0,29,NBA,204,Lou Amundson,,,,65%,35%,508,-7.4,-9.8,PF,2015-16,NYK,4,5,6
30,25,171,121,65,,18,109,,82,NBA,1710,John Amaechi,,,,25%,76%,510,-11.9,-5.8,C,2000-01,ORL,52,40,32
31,7,63,44,38,,13,29,,54,NBA,586,John Amaechi,,,,14%,86%,510,-16.4,-12.7,PF,2001-02,UTA,18,15,22
32,6,44,23,30,,5,29,,50,NBA,474,John Amaechi,,,,11%,89%,510,-6.1,-2.2,C,2002-03,UTA,14,9,11
24,3,155,7,3,,2,12,,37,NBA,288,Rafer Alston,46%,54%,,,,512,-10.7,-5.8,PG,2000-01,MIL,13,3,4
25,0,333,12,10,,1,18,,50,NBA,600,Rafer Alston,95%,5%,,,,512,-4.5,-4.0,PG,2001-02,MIL,19,14,7
26,6,419,25,18,,8,47,,47,NBA,980,Rafer Alston,94%,6%,,,,512,-1.0,-7.4,PG,2002-03,TOR,59,11,16
27,3,841,35,16,,4,84,,82,NBA,2581,Rafer Alston,99%,1%,,,,512,+2.2,+1.4,PG,2003-04,MIA,89,30,9
28,18,1172,85,42,,17,86,,80,NBA,2717,Rafer Alston,100%,,,,,512,+0.1,-1.5,PG,2004-05,TOR,115,29,26
29,7,932,44,20,,3,85,,63,NBA,2431,Rafer Alston,98%,2%,,,,512,-1.4,-2.0,PG,2005-06,HOU,103,34,20
