age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,season,team_id
23,9.7,51,.487,.527,.956,0,.295,.846,.421,1,.044,.478,.623,.423,.409,.401,81,NBA,2256,Andray Blatche,.053,.432,.345,.194,.159,.257,3814,PF,2009-10,WAS
24,8.9,37,.449,.555,.981,0,.222,1.000,.000,0,.019,.445,.673,.280,.356,.342,64,NBA,2172,Andray Blatche,.041,.222,.354,.228,.170,.229,3814,PF,2010-11,WAS
25,11.2,10,.382,.505,.971,0,.286,1.000,.000,0,.029,.380,.582,.333,.235,.316,26,NBA,626,Andray Blatche,.041,.143,.273,.171,.139,.388,3814,PF,2011-12,WAS
26,7.6,49,.524,.461,.967,0,.136,.667,.286,2,.033,.512,.686,.374,.333,.462,82,NBA,1555,Andray Blatche,.077,.318,.438,.265,.111,.154,3814,C,2012-13,BRK
27,10.2,38,.494,.539,.920,0,.278,.933,.357,5,.080,.476,.660,.389,.377,.354,73,NBA,1618,Andray Blatche,.061,.259,.393,.160,.102,.264,3814,PF,2013-14,BRK
23,8.1,0,.320,.375,.833,0,.200,1.000,.000,0,.167,.300,.438,.250,.000,.000,14,NBA,166,Will Blalock,.000,.200,.533,.133,.067,.100,3818,PG,2006-07,DET
23,19.5,0,.400,.512,.504,0,.371,.827,.472,1,.496,.386,.590,.241,.520,.348,75,NBA,1392,Steve Blake,.000,.178,.096,.071,.061,.275,3819,PG,2003-04,WAS
24,19.8,0,.269,.440,.500,0,.387,.750,.306,2,.500,.328,.389,.200,.077,.288,44,NBA,648,Steve Blake,.000,.387,.097,.054,.070,.280,3819,PG,2004-05,WAS
25,19.0,1,.455,.362,.609,0,.413,.829,.419,3,.391,.438,.595,.333,.545,.416,68,NBA,1781,Steve Blake,.002,.168,.089,.057,.094,.368,3819,PG,2005-06,POR
26,18.9,1,.472,.465,.591,0,.322,.910,.393,5,.409,.411,.550,.304,.475,.466,82,NBA,2225,Steve Blake,.002,.293,.118,.045,.079,.350,3819,PG,2006-07,
26,20.8,0,.426,.654,.473,0,.279,.789,.188,1,.527,.349,.375,.500,.429,.424,33,NBA,583,Steve Blake,.000,.235,.062,.047,.109,.256,3819,PG,2006-07,MIL
26,18.3,1,.483,.422,.632,0,.343,.958,.467,4,.368,.432,.577,.235,.500,.476,49,NBA,1642,Steve Blake,.003,.321,.137,.045,.068,.382,3819,PG,2006-07,DEN
27,19.7,0,.409,.307,.534,1,.406,.909,.494,10,.466,.408,.490,.578,.327,.371,81,NBA,2424,Steve Blake,.000,.279,.080,.070,.081,.303,3819,PG,2007-08,POR
28,19.0,0,.429,.416,.493,0,.427,.900,.480,5,.507,.428,.500,.308,.255,.484,69,NBA,2188,Steve Blake,.000,.381,.114,.060,.079,.240,3819,PG,2008-09,POR
29,20.2,0,.443,.376,.437,0,.395,.940,.461,6,.563,.416,.574,.400,.366,.424,80,NBA,2159,Steve Blake,.000,.391,.090,.029,.079,.239,3819,PG,2009-10,
29,20.2,0,.439,.446,.417,0,.377,.949,.466,4,.583,.403,.586,.400,.414,.400,51,NBA,1397,Steve Blake,.000,.425,.082,.028,.082,.225,3819,PG,2009-10,POR
29,20.1,0,.450,.250,.479,0,.437,.921,.444,2,.521,.443,.556,.400,.250,.467,29,NBA,762,Steve Blake,.000,.310,.108,.030,.072,.269,3819,PG,2009-10,LAC
30,21.9,0,.327,.595,.369,0,.378,.932,.461,8,.631,.359,.583,.125,.353,.350,79,NBA,1581,Steve Blake,.000,.394,.039,.078,.056,.196,3819,PG,2010-11,LAL
31,21.2,0,.436,.458,.410,0,.335,.849,.390,3,.590,.377,.538,.412,.143,.485,53,NBA,1237,Steve Blake,.000,.373,.049,.063,.052,.246,3819,PG,2011-12,LAL
32,21.0,0,.424,.310,.367,0,.421,.875,.455,6,.633,.422,.667,.278,.241,.529,45,NBA,1175,Steve Blake,.000,.322,.067,.067,.107,.126,3819,PG,2012-13,LAL
33,20.9,0,.378,.241,.405,0,.376,.861,.410,3,.595,.377,.593,.286,.320,.338,55,NBA,1498,Steve Blake,.000,.290,.076,.040,.071,.218,3819,PG,2013-14,
33,19.8,0,.353,.194,.438,0,.397,.846,.359,1,.562,.378,.652,.231,.211,.298,27,NBA,891,Steve Blake,.000,.298,.099,.056,.082,.202,3819,PG,2013-14,LAL
33,22.8,0,.439,.333,.342,0,.342,.889,.500,2,.658,.375,.250,1.000,.667,.400,28,NBA,607,Steve Blake,.000,.278,.033,.008,.050,.250,3819,PG,2013-14,GSW
34,22.2,0,.417,.333,.330,0,.352,.753,.444,8,.670,.373,.591,.154,.368,.426,81,NBA,1529,Steve Blake,.000,.288,.067,.040,.058,.165,3819,PG,2014-15,POR
35,21.0,0,.461,.195,.371,0,.344,.712,.462,8,.629,.388,.720,.250,.214,.447,58,NBA,986,Steve Blake,.000,.258,.104,.050,.058,.158,3819,PG,2015-16,DET
20,2.9,31,.558,.596,.996,0,.000,,,1,.004,.556,.626,.367,.483,.400,82,NBA,1494,DeJuan Blair,.069,.000,.707,.220,.059,.010,3820,PF,2009-10,SAS
21,4.4,26,.503,.692,.997,0,.000,,,0,.003,.501,.622,.374,.264,.300,81,NBA,1734,DeJuan Blair,.055,.000,.563,.326,.091,.017,3820,PF,2010-11,SAS
22,4.7,7,.535,.747,.998,0,.000,,,0,.002,.534,.650,.418,.435,.125,64,NBA,1363,DeJuan Blair,.016,.000,.516,.375,.091,.016,3820,PF,2011-12,SAS
23,5.9,8,.526,.789,.996,0,.000,,,0,.004,.524,.653,.429,.394,.409,61,NBA,851,DeJuan Blair,.030,.000,.458,.336,.122,.081,3820,PF,2012-13,SAS
24,5.1,8,.537,.733,.995,0,.000,,,2,.005,.534,.640,.474,.333,.400,78,NBA,1214,DeJuan Blair,.020,.000,.481,.387,.115,.013,3820,PF,2013-14,DAL
25,5.1,2,.456,.692,1.000,0,,,,0,.000,.456,.545,.481,.143,.000,29,NBA,180,DeJuan Blair,.035,,.386,.474,.123,.018,3820,PF,2014-15,WAS
26,8.2,0,.418,.821,.985,0,.000,,,1,.015,.412,.538,.294,.400,.333,29,NBA,218,DeJuan Blair,.000,.000,.382,.250,.221,.132,3820,C,2015-16,WAS
24,15.1,4,.445,.400,.670,0,.376,.877,.375,3,.330,.422,.493,.213,.365,.500,77,NBA,1790,Chauncey Billups,.007,.330,.239,.080,.089,.262,3836,SG,2000-01,MIN
25,16.6,3,.441,.397,.617,0,.394,.621,.354,3,.383,.423,.550,.353,.354,.409,82,NBA,2355,Chauncey Billups,.004,.152,.194,.062,.079,.282,3836,PG,2001-02,MIN
26,17.0,0,.443,.240,.563,0,.392,.557,.500,1,.437,.421,.489,.405,.463,.400,74,NBA,2327,Chauncey Billups,.000,.200,.205,.048,.092,.218,3836,PG,2002-03,DET
27,15.2,2,.396,.344,.664,0,.388,.685,.473,0,.336,.394,.475,.280,.349,.366,78,NBA,2758,Chauncey Billups,.003,.164,.245,.050,.130,.239,3836,PG,2003-04,DET
28,16.8,2,.454,.339,.576,0,.426,.727,.444,1,.424,.442,.503,.385,.437,.431,80,NBA,2866,Chauncey Billups,.002,.163,.205,.043,.113,.216,3836,PG,2004-05,DET
29,17.0,1,.407,.268,.580,0,.433,.484,.475,0,.420,.418,.433,.415,.419,.375,81,NBA,2925,Chauncey Billups,.001,.144,.192,.041,.134,.213,3836,PG,2005-06,DET
30,16.9,1,.479,.259,.612,0,.345,.477,.277,1,.388,.427,.599,.353,.396,.459,70,NBA,2533,Chauncey Billups,.001,.149,.180,.042,.136,.254,3836,PG,2006-07,DET
31,17.4,1,.479,.180,.610,0,.401,.613,.372,3,.390,.448,.573,.406,.442,.439,78,NBA,2522,Chauncey Billups,.001,.126,.187,.036,.098,.288,3836,PG,2007-08,DET
32,16.8,1,.425,.157,.595,0,.408,.537,.417,1,.405,.418,.517,.309,.360,.421,79,NBA,2789,Chauncey Billups,.001,.091,.180,.069,.113,.233,3836,PG,2008-09,
32,18.5,0,.357,.000,.667,0,.286,.000,.000,0,.333,.333,.000,,.333,.444,2,NBA,70,Chauncey Billups,.000,.143,.095,.000,.143,.429,3836,PG,2008-09,DET
32,16.8,1,.427,.160,.593,0,.410,.544,.429,1,.407,.420,.523,.309,.361,.420,77,NBA,2719,Chauncey Billups,.001,.090,.181,.071,.113,.228,3836,PG,2008-09,DEN
33,16.5,0,.441,.269,.577,0,.386,.529,.364,2,.423,.418,.537,.367,.364,.403,73,NBA,2490,Chauncey Billups,.000,.135,.213,.062,.103,.199,3836,PG,2009-10,DEN
34,18.0,0,.448,.212,.543,0,.402,.507,.341,1,.457,.427,.575,.439,.451,.366,72,NBA,2310,Chauncey Billups,.000,.121,.151,.072,.089,.230,3836,PG,2010-11,
34,18.0,0,.436,.269,.556,0,.441,.543,.345,1,.444,.438,.600,.415,.419,.360,51,NBA,1646,Chauncey Billups,.000,.122,.140,.076,.080,.259,3836,PG,2010-11,DEN
34,17.8,0,.474,.095,.516,0,.328,.415,.333,0,.484,.403,.533,.500,.500,.386,21,NBA,664,Chauncey Billups,.000,.120,.174,.062,.109,.171,3836,PG,2010-11,NYK
35,19.6,0,.340,.314,.452,0,.384,.771,.381,0,.548,.364,.435,.133,.417,.340,20,NBA,607,Chauncey Billups,.000,.168,.101,.066,.053,.232,3836,SG,2011-12,LAC
36,21.3,0,.476,.650,.318,0,.367,.909,.500,0,.682,.402,.375,.167,.333,.750,22,NBA,418,Chauncey Billups,.000,.133,.061,.045,.091,.121,3836,SG,2012-13,LAC
37,21.1,0,.323,.300,.392,0,.292,.643,.500,0,.608,.304,.333,.143,.000,.500,19,NBA,309,Chauncey Billups,.000,.125,.038,.089,.063,.203,3836,SG,2013-14,DET
18,2.6,17,.584,.667,.987,0,.000,,,0,.013,.577,.722,.300,.000,,30,NBA,384,Andris Biedrins,.218,.000,.692,.256,.038,.000,3841,C,2004-05,GSW
19,1.9,38,.638,.729,1.000,0,,,,0,.000,.638,.730,.359,.250,.000,68,NBA,1000,Andris Biedrins,.216,,.762,.211,.022,.005,3841,C,2005-06,GSW
20,1.9,76,.599,.716,1.000,0,,,,0,.000,.599,.667,.404,.500,.000,82,NBA,2382,Andris Biedrins,.131,,.744,.251,.003,.002,3841,C,2006-07,GSW
21,1.6,62,.626,.715,1.000,0,,,,0,.000,.626,.680,.417,.000,,76,NBA,2078,Andris Biedrins,.118,,.805,.190,.006,.000,3841,C,2007-08,GSW
22,2.0,67,.579,.636,.998,0,.000,,,0,.002,.578,.672,.300,.000,1.000,62,NBA,1863,Andris Biedrins,.133,.000,.749,.244,.004,.002,3841,C,2008-09,GSW
23,2.7,26,.591,.704,1.000,0,,,,0,.000,.591,.711,.370,.000,,33,NBA,763,Andris Biedrins,.190,,.657,.336,.007,.000,3841,C,2009-10,GSW
24,3.7,29,.534,.676,1.000,0,,,,0,.000,.534,.643,.412,.250,,59,NBA,1397,Andris Biedrins,.113,,.538,.447,.015,.000,3841,C,2010-11,GSW
25,3.4,13,.609,.769,1.000,0,,,,0,.000,.609,.737,.478,.000,,47,NBA,739,Andris Biedrins,.203,,.594,.359,.047,.000,3841,C,2011-12,GSW
26,2.9,2,.476,.800,1.000,0,,,,0,.000,.476,.533,.333,,,53,NBA,495,Andris Biedrins,.095,,.714,.286,.000,.000,3841,C,2012-13,GSW
27,4.0,0,1.000,1.000,1.000,0,,,,0,.000,1.000,,1.000,,,6,NBA,45,Andris Biedrins,.000,,.000,1.000,.000,.000,3841,C,2013-14,UTA
22,17.0,0,.478,.482,.754,0,.379,.917,.340,0,.246,.454,.580,.430,.370,.493,82,NBA,3190,Mike Bibby,.000,.165,.103,.086,.119,.445,3842,PG,2000-01,VAN
23,14.7,4,.466,.557,.860,0,.370,.882,.333,0,.140,.453,.638,.352,.455,.417,80,NBA,2659,Mike Bibby,.004,.261,.191,.072,.125,.472,3842,PG,2001-02,SAC
24,14.8,1,.485,.579,.804,0,.409,.946,.422,2,.196,.470,.628,.435,.422,.438,55,NBA,1835,Mike Bibby,.001,.467,.207,.089,.091,.417,3842,PG,2002-03,SAC
25,15.1,1,.479,.591,.677,0,.392,.872,.393,0,.323,.450,.581,.378,.423,.438,82,NBA,2980,Mike Bibby,.001,.323,.232,.077,.067,.301,3842,PG,2003-04,SAC
26,16.1,0,.477,.464,.712,0,.360,.840,.397,0,.288,.443,.677,.435,.375,.405,80,NBA,3084,Mike Bibby,.000,.159,.184,.085,.051,.392,3842,PG,2004-05,SAC
27,18.3,0,.458,.417,.640,0,.386,.906,.432,2,.360,.432,.615,.350,.412,.425,82,NBA,3167,Mike Bibby,.000,.163,.130,.043,.037,.431,3842,PG,2005-06,SAC
28,18.9,0,.435,.413,.587,0,.360,.890,.397,0,.413,.404,.524,.356,.447,.419,82,NBA,2784,Mike Bibby,.000,.121,.108,.051,.040,.389,3842,PG,2006-07,SAC
29,18.8,0,.437,.394,.589,0,.375,.935,.459,0,.411,.411,.519,.263,.333,.433,48,NBA,1573,Mike Bibby,.000,.149,.134,.032,.040,.383,3842,PG,2007-08,
29,16.9,0,.412,.389,.682,0,.393,.958,.375,0,.318,.406,.583,.000,.364,.377,15,NBA,473,Mike Bibby,.000,.262,.188,.036,.057,.401,3842,PG,2007-08,SAC
29,19.7,0,.451,.396,.545,0,.369,.928,.524,0,.455,.414,.467,.417,.308,.461,33,NBA,1100,Mike Bibby,.000,.112,.109,.029,.032,.375,3842,PG,2007-08,ATL
30,19.9,0,.468,.419,.574,0,.390,.958,.403,0,.426,.435,.707,.455,.474,.425,79,NBA,2740,Mike Bibby,.000,.157,.075,.055,.038,.407,3842,PG,2008-09,ATL
31,20.2,0,.444,.655,.497,0,.389,.952,.351,0,.503,.416,.533,.619,.276,.431,80,NBA,2195,Mike Bibby,.000,.238,.070,.033,.045,.349,3842,PG,2009-10,ATL
32,20.9,0,.417,.526,.396,0,.440,.967,.459,0,.604,.431,.722,.375,.381,.355,80,NBA,2285,Mike Bibby,.000,.282,.063,.028,.036,.269,3842,PG,2010-11,
32,20.6,0,.427,.506,.420,0,.441,.965,.426,0,.580,.435,.733,.400,.353,.366,56,NBA,1674,Mike Bibby,.000,.266,.068,.034,.039,.279,3842,PG,2010-11,ATL
32,21.3,0,.200,.000,.556,0,.000,,.000,0,.444,.111,,,,.200,2,NBA,29,Mike Bibby,.000,.250,.000,.000,.000,.556,3842,PG,2010-11,WAS
32,21.9,0,.395,.667,.302,0,.455,.975,.552,0,.698,.437,.667,.000,.500,.333,22,NBA,582,Mike Bibby,.000,.330,.048,.008,.032,.214,3842,PG,2010-11,MIA
33,22.0,0,.205,.625,.315,0,.318,.963,.500,0,.685,.282,.250,.000,.000,.259,39,NBA,557,Mike Bibby,.000,.235,.032,.024,.040,.218,3842,PG,2011-12,NYK
22,0.0,0,.500,.000,1.000,0,,,,0,.000,.500,,,,,3,NBA,3,Sim Bhullar,.000,,.000,.000,.000,.000,3847,C,2014-15,SAC
28,13.4,0,.449,.306,.877,0,.381,.730,.100,2,.123,.440,.586,.398,.414,.406,77,NBA,2457,Travis Best,.000,.103,.206,.150,.169,.353,3848,PG,2000-01,IND
29,13.4,0,.451,.275,.886,0,.356,.810,.750,0,.114,.440,.606,.429,.403,.372,74,NBA,1747,Travis Best,.000,.068,.264,.068,.139,.415,3848,PG,2001-02,
29,14.1,0,.448,.301,.871,0,.382,.769,1.000,0,.129,.439,.648,.480,.341,.382,44,NBA,954,Travis Best,.000,.059,.205,.095,.155,.417,3848,PG,2001-02,IND
29,12.6,0,.454,.250,.902,0,.320,.875,.500,0,.098,.441,.578,.300,.484,.362,30,NBA,793,Travis Best,.000,.080,.327,.039,.122,.413,3848,PG,2001-02,CHI
30,14.2,0,.411,.149,.813,0,.330,.694,.300,2,.187,.396,.514,.447,.361,.357,72,NBA,1807,Travis Best,.000,.092,.240,.065,.123,.384,3848,PG,2002-03,MIA
31,13.8,0,.401,.311,.884,0,.150,.333,1.000,4,.116,.372,.600,.250,.143,.347,61,NBA,762,Travis Best,.000,.050,.291,.093,.081,.419,3848,PG,2003-04,DAL
32,15.3,0,.447,.439,.812,0,.306,.962,.444,4,.188,.420,.552,.400,.347,.420,76,NBA,1461,Travis Best,.000,.212,.232,.044,.108,.427,3848,PG,2004-05,NJN
23,2.0,0,.000,,1.000,0,,,,0,.000,.000,.000,,,,3,NBA,9,Keith Benson,.000,,1.000,.000,.000,.000,3856,C,2011-12,GSW
32,11.9,11,.493,.727,.912,0,.385,.600,.333,0,.088,.483,.700,.313,.464,.400,49,NBA,446,David Benoit,.075,.231,.272,.109,.190,.340,3857,SF,2000-01,UTA
22,13.7,16,.425,.564,.732,0,.259,.905,.167,0,.268,.381,.560,.345,.342,.343,65,NBA,857,Corey Benjamin,.063,.148,.278,.096,.126,.232,3864,PG,2000-01,CHI
24,10.8,4,.367,.545,.698,0,.154,1.000,.167,0,.302,.302,.529,.143,.000,.333,9,NBA,152,Corey Benjamin,.116,.462,.395,.163,.070,.070,3864,SG,2002-03,ATL
23,,0,,,,0,,,,0,,,,,,,2,NBA,3,Jerrelle Benimon,,,,,,,3866,PF,2014-15,UTA
20,14.5,5,.379,.709,.780,0,.268,1.000,.200,1,.220,.355,.600,.211,.471,.350,59,NBA,574,Jonathan Bender,.027,.366,.161,.204,.091,.323,3867,SF,2000-01,IND
21,12.9,47,.457,.634,.728,0,.360,.978,.406,0,.272,.430,.607,.416,.317,.384,78,NBA,1647,Jonathan Bender,.111,.256,.233,.220,.089,.187,3867,SF,2001-02,IND
22,12.8,20,.463,.656,.791,0,.358,1.000,.250,0,.209,.441,.636,.412,.421,.333,46,NBA,819,Jonathan Bender,.091,.302,.260,.134,.150,.248,3867,SF,2002-03,IND
23,11.2,13,.488,.537,.792,0,.409,1.000,.000,0,.208,.472,.703,.375,.250,.333,21,NBA,271,Jonathan Bender,.132,.136,.349,.151,.151,.142,3867,SF,2003-04,IND
24,10.7,4,.429,.467,.875,0,.200,1.000,.000,0,.125,.400,.692,.143,.429,.250,7,NBA,93,Jonathan Bender,.100,.200,.325,.175,.175,.200,3867,SF,2004-05,IND
25,2.6,3,.800,.750,1.000,0,,,,0,.000,.800,1.000,.500,,,2,NBA,21,Jonathan Bender,.600,,.600,.400,.000,.000,3867,SF,2005-06,IND
29,14.3,7,.426,.385,.610,0,.359,.929,.429,1,.390,.400,.500,.200,.250,.389,25,NBA,292,Jonathan Bender,.080,.359,.340,.050,.040,.180,3867,SF,2009-10,NYK
23,13.1,0,.286,.500,.778,0,.000,,,0,.222,.222,.167,.500,,.333,6,NBA,34,Troy Bell,.000,.000,.333,.111,.000,.333,3872,PG,2003-04,MEM
24,18.0,0,.250,.000,.571,0,.333,1.000,1.000,1,.429,.286,1.000,.000,,.000,5,NBA,30,Raja Bell,.000,.333,.143,.286,.000,.143,3873,SG,2000-01,PHI
25,12.6,4,.464,.659,.817,0,.273,1.000,.316,0,.183,.429,.581,.464,.476,.344,74,NBA,890,Raja Bell,.017,.432,.258,.117,.175,.267,3873,SG,2001-02,PHI
26,15.3,7,.450,.764,.758,0,.412,1.000,.424,1,.242,.441,.667,.267,.438,.369,75,NBA,1173,Raja Bell,.038,.647,.213,.071,.076,.398,3873,SG,2002-03,DAL
27,15.7,13,.418,.697,.794,0,.373,.919,.394,0,.206,.409,.517,.311,.389,.398,82,NBA,2020,Raja Bell,.017,.428,.180,.056,.112,.446,3873,SG,2003-04,UTA
28,17.0,5,.467,.783,.799,0,.403,.963,.439,3,.201,.454,.567,.455,.410,.453,63,NBA,1790,Raja Bell,.009,.493,.135,.049,.091,.523,3873,SG,2004-05,UTA
29,19.4,5,.471,.680,.520,0,.442,.954,.466,1,.480,.457,.553,.351,.422,.476,79,NBA,2959,Raja Bell,.005,.361,.082,.040,.069,.330,3873,SG,2005-06,PHO
30,19.2,4,.452,.620,.478,0,.413,.956,.457,2,.522,.432,.605,.419,.362,.406,78,NBA,2917,Raja Bell,.004,.375,.120,.033,.061,.264,3873,SG,2006-07,PHO
31,20.4,1,.449,.759,.417,0,.401,.977,.363,0,.583,.421,.604,.421,.341,.433,75,NBA,2646,Raja Bell,.001,.408,.070,.025,.054,.267,3873,SG,2007-08,PHO
32,19.4,3,.448,.741,.604,0,.421,.939,.380,2,.396,.437,.635,.316,.375,.435,67,NBA,2315,Raja Bell,.004,.292,.076,.028,.070,.430,3873,SG,2008-09,
32,20.0,0,.386,.688,.469,0,.468,.932,.423,1,.531,.429,.588,.500,.200,.352,22,NBA,712,Raja Bell,.000,.277,.096,.011,.056,.305,3873,SG,2008-09,PHO
32,19.3,3,.464,.752,.651,0,.395,.943,.358,1,.349,.440,.657,.294,.421,.454,45,NBA,1603,Raja Bell,.006,.299,.069,.034,.075,.473,3873,SG,2008-09,CHA
33,19.9,0,.471,.688,.557,0,.444,1.000,.545,0,.443,.459,.500,1.000,.250,.462,6,NBA,180,Raja Bell,.000,.407,.033,.033,.066,.426,3873,SG,2009-10,
33,20.1,0,.484,.667,.564,0,.375,1.000,.375,0,.436,.436,.500,1.000,.333,.480,5,NBA,157,Raja Bell,.000,.333,.036,.018,.055,.455,3873,SG,2009-10,CHA
33,18.0,0,.333,1.000,.500,0,1.000,1.000,1.000,0,.500,.667,,1.000,.000,.000,1,NBA,23,Raja Bell,.000,1.000,.000,.167,.167,.167,3873,SG,2009-10,GSW
34,19.2,1,.449,.821,.587,0,.352,.985,.391,0,.413,.409,.795,.263,.414,.401,68,NBA,2097,Raja Bell,.002,.358,.084,.041,.062,.400,3873,SG,2010-11,UTA
35,19.0,1,.540,.894,.500,0,.391,1.000,.441,0,.500,.466,.850,.778,.000,.404,34,NBA,796,Raja Bell,.006,.391,.115,.052,.006,.328,3873,SG,2011-12,UTA
22,21.4,0,.600,.333,.455,0,.000,,.000,0,.545,.273,,,1.000,.500,7,NBA,44,Charlie Bell,.000,.167,.000,.000,.091,.364,3875,SG,2001-02,
22,21.4,0,.600,.333,.455,0,.000,,.000,0,.545,.273,,,1.000,.500,5,NBA,42,Charlie Bell,.000,.167,.000,.000,.091,.364,3875,SG,2001-02,PHO
22,,0,,,,0,,,,0,,,,,,,2,NBA,2,Charlie Bell,,,,,,,3875,SG,2001-02,DAL
26,15.7,3,.450,.495,.590,0,.423,.915,.382,0,.410,.439,.563,.300,.308,.372,59,NBA,1283,Charlie Bell,.010,.327,.273,.024,.063,.229,3875,SG,2005-06,MIL
27,15.2,11,.488,.542,.629,0,.352,.913,.380,0,.371,.437,.627,.286,.471,.367,82,NBA,2848,Charlie Bell,.013,.335,.275,.036,.072,.246,3875,SG,2006-07,MIL
28,17.3,5,.413,.423,.553,0,.341,.824,.423,2,.447,.381,.481,.400,.414,.357,68,NBA,1628,Charlie Bell,.012,.327,.214,.021,.060,.259,3875,SG,2007-08,MIL
29,18.5,1,.458,.523,.542,0,.363,.839,.449,3,.458,.414,.538,.556,.375,.429,70,NBA,1783,Charlie Bell,.004,.446,.153,.017,.061,.311,3875,SG,2008-09,MIL
30,17.3,0,.395,.615,.549,0,.365,.945,.410,1,.451,.381,.476,.214,.394,.360,71,NBA,1611,Charlie Bell,.002,.525,.185,.032,.074,.257,3875,SG,2009-10,MIL
31,19.7,0,.273,.833,.512,0,.286,1.000,.364,1,.488,.279,.333,.250,.000,.333,19,NBA,171,Charlie Bell,.000,.524,.070,.093,.070,.279,3875,SG,2010-11,GSW
21,12.7,13,.582,.373,.632,0,.409,.644,.450,1,.368,.518,.704,.472,.417,.364,56,NBA,700,Rodrigue Beaubois,.043,.182,.361,.120,.040,.110,3886,PG,2009-10,DAL
22,14.3,3,.493,.406,.628,0,.301,.800,.600,1,.372,.422,.667,.345,.357,.323,28,NBA,496,Rodrigue Beaubois,.013,.181,.296,.130,.063,.139,3886,PG,2010-11,DAL
23,13.8,10,.479,.273,.703,0,.288,.763,.400,4,.297,.422,.636,.426,.354,.355,53,NBA,1151,Rodrigue Beaubois,.031,.227,.272,.153,.108,.171,3886,PG,2011-12,DAL
24,16.0,2,.423,.159,.591,0,.292,.857,.375,1,.409,.369,.611,.320,.500,.241,45,NBA,549,Rodrigue Beaubois,.017,.222,.205,.142,.080,.165,3886,PG,2012-13,DAL
23,7.3,0,.333,1.000,1.000,0,,,,0,.000,.333,.000,.000,,1.000,2,NBA,5,Jerome Beasley,.000,,.333,.333,.000,.333,3889,PF,2003-04,MIA
24,3.8,15,.471,.625,.990,0,.000,,,0,.010,.466,.574,.271,.273,.600,55,NBA,682,Lonny Baxter,.073,.000,.626,.233,.107,.024,3898,C,2002-03,CHI
25,5.0,17,.495,.667,.986,0,.333,1.000,.500,0,.014,.493,.582,.381,.222,.458,62,NBA,766,Lonny Baxter,.091,.667,.584,.201,.086,.115,3898,C-PF,2003-04,
25,4.0,6,.542,.654,.980,0,1.000,1.000,1.000,0,.020,.551,.600,.333,.000,.600,14,NBA,147,Lonny Baxter,.122,1.000,.714,.122,.041,.102,3898,PF,2003-04,CHI
25,4.4,9,.472,.667,.992,0,.000,,,0,.008,.469,.539,.387,.222,.455,36,NBA,487,Lonny Baxter,.086,.000,.594,.242,.070,.086,3898,C,2003-04,TOR
25,9.2,2,.516,.688,.969,0,.000,,.000,0,.031,.500,.818,.400,.286,.375,12,NBA,132,Lonny Baxter,.063,1.000,.344,.156,.219,.250,3898,PF,2003-04,WAS
26,5.0,0,.273,.667,1.000,0,,,,0,.000,.273,.333,.333,,.000,4,NBA,36,Lonny Baxter,.000,,.545,.273,.000,.182,3898,PF,2004-05,NOH
27,4.5,6,.433,.556,1.000,0,,,,0,.000,.433,.569,.176,.182,.273,41,NBA,400,Lonny Baxter,.058,,.625,.163,.106,.106,3898,C-PF,2005-06,
27,3.8,4,.458,.515,1.000,0,,,,0,.000,.458,.583,.167,.000,.500,23,NBA,281,Lonny Baxter,.056,,.667,.167,.083,.083,3898,C,2005-06,HOU
27,6.3,2,.375,.667,1.000,0,,,,0,.000,.375,.529,.200,.400,.000,18,NBA,119,Lonny Baxter,.063,,.531,.156,.156,.156,3898,PF,2005-06,CHA
23,13.5,32,.451,.618,.713,0,.373,.922,.394,2,.287,.429,.568,.375,.403,.389,78,NBA,3097,Shane Battier,.035,.377,.246,.125,.160,.182,3905,SF,2001-02,MEM
24,14.5,13,.535,.577,.620,0,.398,.988,.443,1,.380,.483,.622,.545,.397,.500,78,NBA,2383,Shane Battier,.025,.565,.251,.077,.120,.172,3905,SF,2002-03,MEM
25,14.4,12,.496,.627,.657,0,.349,.985,.364,2,.343,.446,.647,.267,.427,.505,79,NBA,1947,Shane Battier,.022,.651,.219,.110,.138,.190,3905,SF,2003-04,MEM
26,11.0,21,.461,.552,.711,0,.395,.957,.412,1,.289,.442,.552,.430,.367,.241,80,NBA,2516,Shane Battier,.039,.548,.378,.140,.098,.095,3905,SG,2004-05,MEM
27,10.6,11,.522,.584,.734,0,.394,.969,.458,1,.266,.488,.601,.429,.490,.431,81,NBA,2839,Shane Battier,.023,.715,.367,.180,.082,.105,3905,SF,2005-06,MEM
28,16.7,1,.480,.400,.430,0,.421,.975,.452,0,.570,.446,.587,.435,.361,.424,82,NBA,2988,Shane Battier,.002,.558,.159,.165,.055,.050,3905,SF,2006-07,HOU
29,17.8,0,.504,.540,.404,0,.377,.957,.402,1,.596,.428,.582,.410,.469,.500,80,NBA,2907,Shane Battier,.003,.444,.158,.099,.079,.068,3905,SF,2007-08,HOU
