age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,ring,season,team_id
30,11.8,16,.609,.619,.726,0,.519,.963,.333,0,.274,.584,.789,.512,.368,.524,18,NBA,610,Al Horford,.089,.173,.300,.216,.100,.111,856,C,False,2016-17,BOS
31,10.1,23,.596,.594,.789,0,.349,1.000,.333,0,.211,.544,.765,.509,.409,.444,19,NBA,679,Al Horford,.123,.140,.333,.260,.108,.088,856,C,False,2017-18,BOS
24,16.9,2,.436,.375,.524,0,.260,.846,.333,1,.476,.352,.769,.500,.154,.273,11,NBA,277,Rodney Hood,.019,.240,.124,.171,.124,.105,854,SG,False,2016-17,UTA
25,14.2,4,.515,.571,.739,0,.167,.750,.167,1,.261,.424,.714,.571,.360,.533,17,NBA,260,Rodney Hood,.043,.250,.152,.152,.272,.163,854,SG,False,2017-18,CLE
24,16.0,0,.000,,1.000,0,,,,0,.000,.000,,,,.000,3,NBA,11,Richaun Holmes,.000,,.000,.000,.000,1.000,853,C,False,2017-18,PHI
27,25.0,0,,,.000,0,.000,,,0,1.000,.000,,,,,1,NBA,1,John Holland,.000,.000,.000,.000,.000,.000,851,SF,False,2015-16,BOS
25,20.5,0,.000,,.500,0,1.000,1.000,1.000,0,.500,.500,,,,.000,5,NBA,11,Justin Holiday,.000,1.000,.000,.000,.000,.500,850,SG,True,2014-15,GSW
20,14.9,0,.351,.308,.638,0,.524,.818,.429,0,.362,.414,.615,.143,.125,.333,5,NBA,188,Jrue Holiday,.000,.333,.224,.121,.138,.155,849,PG,False,2010-11,PHI
21,13.5,1,.415,.315,.726,0,.408,.300,.600,1,.274,.413,.553,.370,.333,.310,13,NBA,494,Jrue Holiday,.011,.102,.263,.151,.151,.162,849,PG,False,2011-12,PHI
24,17.1,0,.400,.333,.789,0,.250,1.000,,0,.211,.368,,.500,.429,.333,3,NBA,55,Jrue Holiday,.000,.000,.000,.105,.368,.316,849,PG,False,2014-15,NOP
27,11.8,7,.600,.264,.706,0,.320,.625,.600,1,.294,.518,.804,.333,.565,.357,9,NBA,348,Jrue Holiday,.041,.100,.329,.159,.135,.082,849,SG,False,2017-18,NOP
22,,0,,,,0,,,,0,,,,,,,1,NBA,1,Solomon Hill,,,,,,,846,SF,False,2013-14,IND
24,16.8,2,.250,.333,.387,0,.579,1.000,.222,0,.613,.452,.333,.000,.000,,7,NBA,198,Solomon Hill,.065,.474,.290,.032,.065,.000,846,SF,False,2015-16,IND
26,18.5,0,.333,.667,.360,0,.375,1.000,.429,0,.640,.360,.500,.333,.333,.000,9,NBA,114,Solomon Hill,.000,.438,.080,.120,.120,.040,846,SF,False,2017-18,NOP
22,14.9,1,.308,.750,.619,0,.375,1.000,.500,0,.381,.333,.200,1.000,.333,.250,4,NBA,76,George Hill,.048,.750,.238,.048,.143,.190,845,PG,False,2008-09,SAS
23,14.4,1,.479,.429,.716,0,.379,1.000,.370,0,.284,.451,.550,.417,.429,.481,10,NBA,344,George Hill,.010,.931,.196,.118,.137,.265,845,PG,False,2009-10,SAS
24,13.3,1,.457,.375,.700,0,.267,.750,.429,1,.300,.400,.500,.143,.833,.333,6,NBA,189,George Hill,.020,.467,.320,.140,.120,.120,845,PG,False,2010-11,SAS
25,15.6,0,.492,.219,.619,0,.375,.533,.364,0,.381,.448,.611,.417,.556,.353,11,NBA,346,George Hill,.000,.275,.171,.114,.171,.162,845,PG,False,2011-12,IND
26,17.4,0,.438,.224,.541,0,.358,.853,.286,0,.459,.401,.656,.238,.577,.242,18,NBA,685,George Hill,.000,.147,.155,.101,.126,.159,845,PG,False,2012-13,IND
27,14.4,3,.505,.333,.567,0,.364,.750,.450,1,.433,.444,.607,.381,.438,.250,19,NBA,687,George Hill,.017,.260,.315,.118,.090,.045,845,PG,False,2013-14,IND
29,15.8,0,.633,.211,.526,0,.481,.846,.467,0,.474,.561,.615,.667,.500,.800,7,NBA,235,George Hill,.000,.556,.228,.105,.105,.088,845,PG,False,2015-16,IND
30,14.8,0,.507,.294,.684,0,.387,.667,.375,0,.316,.469,.533,.647,.391,.500,8,NBA,281,George Hill,.000,.258,.153,.173,.235,.122,845,PG,False,2016-17,UTA
31,13.2,5,.538,.233,.611,0,.314,.750,.286,0,.389,.450,.667,.364,.364,.385,19,NBA,557,George Hill,.046,.412,.344,.084,.084,.099,845,PG,False,2017-18,CLE
21,7.7,8,.444,.813,1.000,0,,,,0,.000,.444,.786,.000,.333,.286,5,NBA,132,Nene Hilario,.222,,.389,.167,.250,.194,844,PF,False,2003-04,DEN
22,5.0,3,.429,.444,1.000,0,,,,0,.000,.429,.667,.200,.000,.000,5,NBA,101,Nene Hilario,.190,,.571,.238,.095,.095,844,C,False,2004-05,DEN
24,2.3,6,.585,.774,1.000,0,,,,0,.000,.585,.644,.000,.400,,5,NBA,179,Nene Hilario,.151,,.849,.057,.094,.000,844,C,False,2006-07,DEN
25,7.9,2,.556,.400,1.000,0,,,,0,.000,.556,.600,,.000,.667,3,NBA,30,Nene Hilario,.333,,.556,.000,.111,.333,844,PF,False,2007-08,DEN
26,4.4,23,.548,.826,1.000,0,,,,0,.000,.548,.667,.235,.333,.421,16,NBA,525,Nene Hilario,.198,,.643,.135,.071,.151,844,C,False,2008-09,DEN
27,3.3,8,.621,.778,1.000,0,,,,0,.000,.621,.773,.000,.500,.000,5,NBA,169,Nene Hilario,.310,,.759,.069,.069,.103,844,C,False,2009-10,DEN
28,5.2,8,.478,.636,1.000,0,,,,0,.000,.478,.533,.400,.250,.667,5,NBA,162,Nene Hilario,.261,,.652,.109,.174,.065,844,C,False,2010-11,DEN
31,11.0,5,.464,.734,1.000,0,,,,0,.000,.464,.568,.400,.407,.444,10,NBA,325,Nene Hilario,.036,,.268,.145,.196,.391,844,PF,False,2013-14,WAS
32,7.5,8,.447,.618,1.000,0,,,,0,.000,.447,.575,.444,.300,.235,10,NBA,257,Nene Hilario,.118,,.526,.118,.132,.224,844,PF,False,2014-15,WAS
34,4.6,9,.720,.722,.980,0,.000,,,0,.020,.706,.833,.667,1.000,.143,9,NBA,161,Nene Hilario,.176,.000,.706,.118,.020,.137,844,C,False,2016-17,HOU
35,2.1,4,.600,.917,1.000,0,,,,0,.000,.600,.733,.200,,,11,NBA,107,Nene Hilario,.250,,.750,.250,.000,.000,844,C,False,2017-18,HOU
22,8.0,1,.300,1.000,.909,0,.000,,,0,.091,.273,.500,.200,,.000,4,NBA,33,John Henson,.091,.000,.364,.455,.000,.091,838,PF,False,2012-13,MIL
24,3.4,8,.600,.625,.976,0,.000,,,0,.024,.585,.656,.600,.000,,6,NBA,153,John Henson,.220,.000,.780,.122,.073,.000,838,C,False,2014-15,MIL
26,3.5,0,.250,1.000,1.000,0,,,,0,.000,.250,.000,.500,,,2,NBA,12,John Henson,.000,,.500,.500,.000,.000,838,C,False,2016-17,MIL
27,4.5,5,.692,.667,1.000,0,,,,0,.000,.692,.857,.500,1.000,.000,2,NBA,74,John Henson,.385,,.538,.308,.077,.077,838,C,False,2017-18,MIL
26,14.4,3,.500,.571,.757,0,.000,,.000,0,.243,.378,.750,.667,.500,.273,4,NBA,119,Gerald Henderson,.081,.222,.216,.081,.162,.297,835,SG,False,2013-14,CHA
28,14.8,2,.365,.522,.768,0,.368,.857,.250,0,.232,.366,.643,.333,.250,.292,11,NBA,234,Gerald Henderson,.024,.421,.171,.110,.195,.293,835,SG,False,2015-16,POR
21,18.6,0,.238,.800,.636,0,.083,1.000,.000,0,.364,.182,.333,.000,.000,.286,4,NBA,123,Gordon Hayward,.000,.083,.091,.061,.061,.424,833,SF,False,2011-12,UTA
26,16.3,7,.458,.364,.638,0,.412,.821,.625,0,.362,.441,.696,.500,.359,.382,11,NBA,411,Gordon Hayward,.037,.118,.122,.128,.207,.181,833,SF,False,2016-17,UTA
22,9.0,2,.375,.750,.970,0,.000,,,0,.030,.364,.667,.273,.286,.200,5,NBA,98,Spencer Hawes,.091,.000,.273,.333,.212,.152,831,C,False,2010-11,PHI
23,10.5,2,.466,.771,.954,0,.400,1.000,.500,0,.046,.463,.645,.381,.444,.364,13,NBA,332,Spencer Hawes,.028,.400,.287,.194,.167,.306,831,C,False,2011-12,PHI
26,14.2,0,.545,.833,.647,0,.500,1.000,,0,.353,.529,.750,.333,.500,.500,8,NBA,57,Spencer Hawes,.000,.000,.235,.176,.118,.118,831,PF,False,2014-15,LAC
27,14.3,0,.556,.200,.692,0,.250,1.000,.000,0,.308,.462,1.000,.333,.600,,5,NBA,53,Spencer Hawes,.000,.500,.077,.231,.385,.000,831,PF,False,2015-16,CHO
28,11.8,0,.333,.000,.600,0,.500,1.000,,0,.400,.400,.500,.000,,,3,NBA,17,Spencer Hawes,.200,.000,.400,.200,.000,.000,831,PF,False,2016-17,MIL
23,7.6,3,.394,.692,1.000,0,,,,0,.000,.394,.389,.000,.571,.286,13,NBA,199,Udonis Haslem,.091,,.545,.030,.212,.212,830,PF,False,2003-04,MIA
24,7.6,11,.491,.846,1.000,0,,,,0,.000,.491,.556,.600,.421,.393,15,NBA,543,Udonis Haslem,.113,,.509,.047,.179,.264,830,PF,False,2004-05,MIA
25,10.4,11,.497,.703,.993,0,.000,,,1,.007,.493,.705,.300,.475,.400,22,NBA,650,Udonis Haslem,.073,.000,.293,.133,.267,.300,830,PF,True,2005-06,MIA
26,9.8,3,.480,.917,1.000,0,,,,0,.000,.480,.875,.333,.250,.333,4,NBA,103,Udonis Haslem,.160,,.320,.120,.320,.240,830,PF,False,2006-07,MIA
28,11.6,5,.543,.880,1.000,0,,,,0,.000,.543,.750,.667,.500,.421,7,NBA,204,Udonis Haslem,.109,,.261,.065,.261,.413,830,PF,False,2008-09,MIA
29,10.8,2,.351,.846,1.000,0,,,,0,.000,.351,.444,.286,.125,.462,5,NBA,142,Udonis Haslem,.081,,.243,.189,.216,.351,830,PF,False,2009-10,MIA
30,10.4,5,.397,.926,1.000,0,,,,0,.000,.397,.700,.222,.316,.250,12,NBA,290,Udonis Haslem,.088,,.294,.132,.279,.294,830,PF,False,2010-11,MIA
31,10.2,7,.455,.775,1.000,0,,,,0,.000,.455,.560,.600,.353,.421,22,NBA,452,Udonis Haslem,.102,,.284,.114,.386,.216,830,PF,True,2011-12,MIA
32,9.6,9,.593,.863,1.000,0,,,,0,.000,.593,.711,.667,.417,.515,22,NBA,357,Udonis Haslem,.105,,.442,.035,.140,.384,830,PF,True,2012-13,MIA
33,9.8,2,.459,.765,1.000,0,,,,0,.000,.459,.647,.000,.000,.333,16,NBA,169,Udonis Haslem,.081,,.459,.027,.027,.486,830,PF,False,2013-14,MIA
35,6.3,1,.533,.625,1.000,0,,,,0,.000,.533,.700,,.000,.500,9,NBA,85,Udonis Haslem,.133,,.667,.000,.200,.133,830,PF,False,2015-16,MIA
21,,0,,,,0,,,,0,,,,,,,2,NBA,7,Aaron Harrison,,,,,,,825,SG,False,2015-16,CHO
22,16.2,0,.500,.375,.552,0,.385,.800,.000,0,.448,.448,.333,.000,1.000,.800,6,NBA,119,Andrew Harrison,.000,.077,.310,.034,.034,.172,826,PG,False,2016-17,MEM
23,11.7,0,.500,.588,.739,0,.333,1.000,.333,0,.261,.457,.643,.250,.625,.250,4,NBA,156,Tobias Harris,.000,.500,.304,.174,.174,.087,824,PF,False,2015-16,DET
23,16.3,0,.333,.000,.500,0,.333,.000,.000,0,.500,.333,1.000,.000,,.000,6,NBA,16,Joe Harris,.000,.667,.167,.167,.000,.167,822,SG,False,2014-15,CLE
22,9.7,1,.500,.000,.667,0,.000,,.000,0,.333,.333,1.000,.000,,,2,NBA,12,Montrezl Harrell,.333,1.000,.333,.333,.000,.000,819,PF,False,2015-16,HOU
23,13.0,0,.333,.000,1.000,0,,,,0,.000,.333,.000,,,.500,5,NBA,21,Montrezl Harrell,.000,,.333,.000,.000,.667,819,C,False,2016-17,HOU
21,15.1,0,.500,.400,.625,0,.333,1.000,.000,0,.375,.438,.000,1.000,.333,1.000,9,NBA,80,Devin Harris,.000,.167,.188,.125,.188,.125,820,PG,False,2004-05,DAL
22,7.8,0,.503,.317,.953,0,.000,,,1,.047,.480,.481,.500,.519,.556,23,NBA,558,Devin Harris,.000,.000,.450,.187,.158,.158,820,PG,False,2005-06,DAL
23,10.3,0,.528,.214,.841,0,.300,1.000,.333,1,.159,.492,.704,.286,.667,.231,6,NBA,163,Devin Harris,.000,.600,.429,.111,.095,.206,820,PG,False,2006-07,DAL
28,15.3,0,.455,.200,.688,0,.267,.750,.000,0,.313,.396,.429,.556,.250,.462,4,NBA,120,Devin Harris,.000,.067,.146,.188,.083,.271,820,PG,False,2011-12,UTA
29,15.7,0,.474,.222,.603,0,.200,1.000,.000,0,.397,.365,.625,.286,,.400,6,NBA,225,Devin Harris,.000,.120,.254,.111,.000,.238,820,SG,False,2012-13,ATL
30,16.2,1,.488,.050,.621,0,.440,.273,.000,2,.379,.470,.600,.500,.444,.364,7,NBA,176,Devin Harris,.015,.080,.227,.091,.136,.167,820,PG,False,2013-14,DAL
31,17.3,0,.667,.625,.522,0,.000,,.000,1,.478,.348,1.000,.333,1.000,1.000,4,NBA,74,Devin Harris,.000,.364,.130,.261,.087,.043,820,PG,False,2014-15,DAL
32,13.4,0,.647,.545,.567,0,.308,.750,.000,1,.433,.500,.692,.500,.000,1.000,5,NBA,121,Devin Harris,.000,.231,.433,.067,.033,.033,820,PG,False,2015-16,DAL
22,11.8,10,.485,.625,.600,0,.341,.933,.450,0,.400,.427,.587,.235,1.000,.000,11,NBA,272,Maurice Harkless,.100,.455,.418,.155,.009,.018,817,SF,False,2015-16,POR
23,9.9,4,.364,.625,.647,0,.167,1.000,.000,0,.353,.294,.368,.333,,,4,NBA,99,Maurice Harkless,.147,.417,.559,.088,.000,.000,817,SF,False,2016-17,POR
24,13.3,2,.714,.400,.538,0,.333,1.000,.333,0,.462,.538,.800,.000,,1.000,2,NBA,53,Maurice Harkless,.154,.500,.385,.077,.000,.077,817,SF,False,2017-18,POR
22,18.0,0,.000,,1.000,0,,,,0,.000,.000,,,,.000,1,NBA,5,Justin Harper,.000,,.000,.000,.000,1.000,818,PF,False,2011-12,ORL
20,13.8,1,.400,.500,.484,0,.375,1.000,.375,0,.516,.387,.333,.500,,1.000,6,NBA,120,James Harden,.032,.500,.387,.065,.000,.032,816,SG,False,2009-10,OKC
21,16.0,8,.683,.233,.453,0,.303,.913,.333,0,.547,.475,.707,.625,.333,.727,17,NBA,537,James Harden,.058,.197,.295,.058,.022,.079,816,SG,False,2010-11,OKC
22,12.8,8,.449,.115,.636,0,.410,.781,.500,1,.364,.435,.560,.296,.188,.444,20,NBA,630,James Harden,.042,.077,.350,.126,.075,.084,816,SG,False,2011-12,OKC
23,13.7,3,.423,.200,.617,0,.341,.333,,1,.383,.391,.657,.227,.250,.100,6,NBA,243,James Harden,.026,.000,.304,.191,.035,.087,816,SG,False,2012-13,HOU
24,16.4,0,.430,.176,.594,0,.296,.563,.000,1,.406,.376,.550,.316,.300,.550,6,NBA,263,James Harden,.000,.019,.150,.143,.150,.150,816,SG,False,2013-14,HOU
25,15.5,9,.471,.159,.636,0,.383,.366,.500,1,.364,.439,.678,.385,.417,.340,17,NBA,636,James Harden,.031,.037,.201,.133,.122,.180,816,SG,False,2014-15,HOU
26,16.2,3,.483,.179,.580,0,.310,.385,.200,1,.420,.410,.588,.400,.500,.429,5,NBA,193,James Harden,.030,.119,.170,.150,.120,.140,816,SG,False,2015-16,HOU
27,15.2,3,.563,.103,.472,0,.278,.156,.600,2,.528,.413,.603,.545,.300,.500,11,NBA,407,James Harden,.014,.043,.358,.050,.046,.018,816,PG,False,2016-17,HOU
28,14.5,15,.502,.142,.548,0,.299,.231,.300,0,.452,.410,.670,.388,.500,.133,17,NBA,621,James Harden,.039,.057,.229,.208,.073,.039,816,SG,False,2017-18,HOU
23,17.8,2,.417,1.000,.462,0,.143,.500,,0,.538,.269,.750,.333,,.200,9,NBA,87,Tim Hardaway,.077,.000,.154,.115,.000,.192,815,SG,False,2015-16,ATL
24,17.2,3,.400,.625,.488,0,.262,.818,.200,0,.512,.329,.563,.143,.286,.400,6,NBA,200,Tim Hardaway,.037,.119,.195,.085,.085,.122,815,SG,False,2016-17,ATL
22,0.3,2,.667,.500,1.000,0,,,,0,.000,.667,.667,,,,4,NBA,14,Othello Hunter,.667,,1.000,.000,.000,.000,803,PF,False,2008-09,ATL
21,2.5,2,.300,.667,1.000,0,,,,0,.000,.300,.333,.250,,,7,NBA,40,Steven Hunter,.300,,.600,.400,.000,.000,804,C,False,2002-03,ORL
23,2.7,12,.558,.667,1.000,0,,,,0,.000,.558,.656,.333,.200,,15,NBA,213,Steven Hunter,.302,,.744,.140,.116,.000,804,C,False,2004-05,PHO
26,8.0,0,.000,,1.000,0,,,,0,.000,.000,,.000,,,2,NBA,5,Steven Hunter,.000,,.000,1.000,.000,.000,804,C,False,2007-08,DEN
30,20.2,0,.348,.625,.465,0,.151,.625,.000,0,.535,.242,.500,.000,.429,.381,18,NBA,289,Lindsey Hunter,.000,.151,.040,.071,.141,.212,802,PG,False,2000-01,MIL
31,21.8,0,.375,.833,.356,0,.276,.875,.286,0,.644,.311,.000,,.200,.500,18,NBA,132,Lindsey Hunter,.000,.241,.022,.000,.111,.222,802,PG,True,2001-02,LAL
33,17.8,0,.343,.500,.538,0,.233,.714,.222,0,.462,.292,.500,.250,1.000,.222,23,NBA,273,Lindsey Hunter,.000,.300,.185,.062,.015,.277,802,SG,True,2003-04,DET
34,14.4,2,.364,.464,.681,0,.222,1.000,.125,0,.319,.319,.469,.222,.200,.346,25,NBA,374,Lindsey Hunter,.018,.222,.283,.080,.088,.230,802,SG,False,2004-05,DET
35,18.9,0,.353,.167,.436,0,.318,.643,.500,0,.564,.333,.308,.667,.000,.375,18,NBA,217,Lindsey Hunter,.000,.182,.167,.038,.026,.205,802,PG,False,2005-06,DET
36,19.5,0,.231,.333,.419,0,.222,.750,.400,0,.581,.226,.400,,.000,.143,13,NBA,133,Lindsey Hunter,.000,.278,.161,.000,.032,.226,802,PG,False,2006-07,DET
37,22.5,0,.300,.667,.476,0,.455,1.000,.750,1,.524,.381,1.000,,.000,.286,11,NBA,115,Lindsey Hunter,.000,.364,.048,.000,.095,.333,802,PG,False,2007-08,DET
38,24.7,0,,,.000,0,.333,1.000,,0,1.000,.333,,,,,6,NBA,24,Lindsey Hunter,.000,.000,.000,.000,.000,.000,802,PG,False,2008-09,CHI
22,6.4,25,.503,.667,.994,0,.000,,,0,.006,.500,.676,.422,.400,.250,11,NBA,393,Blake Griffin,.179,.000,.405,.381,.089,.119,801,PF,False,2011-12,LAC
23,7.5,5,.453,.621,1.000,0,,,,0,.000,.453,.577,.438,.375,.286,6,NBA,158,Blake Griffin,.094,,.406,.250,.125,.219,801,PF,False,2012-13,LAC
24,9.4,16,.511,.638,.966,0,.125,1.000,.333,0,.034,.498,.690,.386,.500,.394,13,NBA,478,Blake Griffin,.081,.375,.357,.243,.085,.281,801,PF,False,2013-14,LAC
25,7.9,25,.521,.612,.974,0,.143,1.000,.000,0,.026,.511,.718,.347,.391,.424,14,NBA,557,Blake Griffin,.106,.143,.401,.274,.084,.215,801,PF,False,2014-15,LAC
26,9.6,6,.373,.474,.962,0,.500,1.000,.000,0,.038,.377,.563,.333,.000,.313,4,NBA,127,Blake Griffin,.113,.500,.302,.283,.075,.302,801,PF,False,2015-16,LAC
27,8.7,4,.467,.714,.882,0,.667,1.000,1.000,0,.118,.490,.682,.364,.000,.200,3,NBA,99,Blake Griffin,.078,.167,.431,.216,.039,.196,801,PF,False,2016-17,LAC
24,21.0,0,.000,,.500,0,.000,,,0,.500,.000,,,,.000,5,NBA,8,JaMychal Green,.000,.000,.000,.000,.000,.500,799,PF,False,2014-15,MEM
25,9.2,5,.571,.833,.955,0,.000,,.000,0,.045,.545,.900,.500,.000,.286,4,NBA,72,JaMychal Green,.227,1.000,.455,.091,.091,.318,799,PF,False,2015-16,MEM
26,16.7,3,.500,.500,.556,0,.438,1.000,.429,1,.444,.472,.750,.500,.000,.286,6,NBA,118,JaMychal Green,.083,.438,.222,.111,.028,.194,799,PF,False,2016-17,MEM
23,12.8,4,.349,.600,.614,0,.296,1.000,.500,0,.386,.329,.407,.400,.000,.286,6,NBA,224,Jeff Green,.071,.222,.386,.071,.057,.100,800,PF,False,2009-10,OKC
24,13.3,3,.432,.688,.698,0,.438,1.000,.545,1,.302,.434,.643,.286,.333,.333,9,NBA,173,Jeff Green,.057,.688,.264,.264,.057,.113,800,SF,False,2010-11,BOS
26,12.0,2,.429,.370,.741,0,.455,.900,.556,0,.259,.435,.654,.250,.000,.375,6,NBA,258,Jeff Green,.024,.409,.306,.188,.059,.188,800,PF,False,2012-13,BOS
28,12.2,0,.356,.594,.833,0,.222,.750,.600,0,.167,.333,.538,.185,.333,.364,11,NBA,298,Jeff Green,.019,.278,.241,.250,.139,.204,800,SF,False,2014-15,MEM
29,10.5,4,.472,.294,.783,0,.400,1.000,1.000,0,.217,.457,.625,.500,.333,.143,6,NBA,159,Jeff Green,.087,.100,.348,.217,.065,.152,800,SF,False,2015-16,LAC
31,16.3,8,.514,.568,.507,0,.300,1.000,.480,4,.493,.408,.806,.294,.333,.222,22,NBA,523,Jeff Green,.063,.357,.218,.120,.106,.063,800,PF,False,2017-18,CLE
23,3.0,0,1.000,.000,1.000,0,,,,0,.000,1.000,1.000,,,,3,NBA,10,Brandon Hunter,.000,,1.000,.000,.000,.000,796,PF,False,2003-04,BOS
21,1.7,2,.333,.667,1.000,0,,,,0,.000,.333,.375,,.000,,6,NBA,69,Kris Humphries,.222,,.889,.000,.111,.000,794,PF,False,2006-07,TOR
22,,0,,,,0,,,,0,,,,,,,3,NBA,2,Kris Humphries,,,,,,,794,PF,False,2007-08,TOR
27,9.8,2,.452,.714,1.000,0,,,,0,.000,.452,.455,.400,.400,.500,7,NBA,83,Kris Humphries,.065,,.355,.161,.161,.323,794,PF,False,2012-13,BRK
29,20.0,0,1.000,1.000,1.000,0,,,,0,.000,1.000,,,,1.000,1,NBA,5,Kris Humphries,.000,,.000,.000,.000,1.000,794,PF,False,2014-15,WAS
30,13.3,2,.444,.875,.643,0,.500,1.000,1.000,0,.357,.464,.556,.750,,.000,4,NBA,56,Kris Humphries,.071,.100,.321,.143,.000,.179,794,PF,False,2015-16,ATL
31,,0,,,,0,,,,0,,,,,,,1,NBA,3,Kris Humphries,,,,,,,794,PF,False,2016-17,ATL
23,22.2,1,.500,1.000,.333,0,.250,1.000,.000,0,.667,.333,1.000,,,.000,4,NBA,7,Danny Green,.167,.250,.167,.000,.000,.167,790,SG,False,2010-11,SAS
24,17.7,1,.545,.778,.363,0,.345,1.000,.414,1,.637,.418,.529,.750,.500,.250,14,NBA,289,Danny Green,.022,.500,.187,.088,.044,.044,790,SG,False,2011-12,SAS
25,18.1,5,.389,.714,.387,0,.482,.945,.514,1,.613,.446,.486,.429,.286,.188,21,NBA,669,Danny Green,.038,.307,.188,.075,.038,.086,790,SG,False,2012-13,SAS
26,19.6,1,.517,.500,.365,0,.475,.917,.500,1,.635,.491,.611,.364,.556,.500,23,NBA,529,Danny Green,.006,.257,.113,.069,.057,.126,790,SG,True,2013-14,SAS
27,19.0,0,.429,.889,.344,0,.300,1.000,.467,0,.656,.344,.500,.000,.000,.667,7,NBA,204,Danny Green,.000,.375,.164,.066,.016,.098,790,SG,False,2014-15,SAS
28,20.3,1,.353,.667,.262,0,.500,.917,.500,0,.738,.462,.500,1.000,.000,.333,10,NBA,267,Danny Green,.015,.333,.123,.015,.077,.046,790,SG,False,2015-16,SAS
29,19.8,1,.543,.684,.315,0,.342,.962,.308,3,.685,.405,.722,.600,.250,.250,16,NBA,436,Danny Green,.018,.342,.162,.045,.072,.036,790,SG,False,2016-17,SAS
30,20.0,0,.300,.667,.333,0,.250,.800,.500,0,.667,.267,.333,.667,.000,.000,5,NBA,103,Danny Green,.000,.100,.100,.100,.033,.100,790,SG,False,2017-18,SAS
23,17.9,0,.333,.333,.643,0,.200,1.000,.000,0,.357,.286,1.000,.000,.333,.250,6,NBA,26,Gerald Green,.000,.200,.071,.071,.214,.286,792,SG,False,2008-09,DAL
27,20.0,4,.588,.300,.340,0,.333,.909,.462,0,.660,.420,.800,.500,.667,.429,9,NBA,105,Gerald Green,.080,.394,.100,.040,.060,.140,792,SF,False,2012-13,IND
30,15.3,0,.343,.417,.714,0,.286,1.000,.200,0,.286,.327,.500,.333,.429,.200,12,NBA,110,Gerald Green,.020,.357,.204,.061,.143,.306,792,SG,False,2015-16,MIA
31,20.0,3,.481,.769,.375,0,.467,1.000,.500,0,.625,.472,.778,,.200,.385,13,NBA,192,Gerald Green,.042,.311,.125,.000,.069,.181,792,SF,False,2016-17,BOS
32,20.3,3,.455,.800,.234,0,.375,.889,.500,0,.766,.394,.667,.250,.500,.333,17,NBA,272,Gerald Green,.032,.306,.096,.085,.021,.032,792,SG,False,2017-18,HOU
22,14.8,1,.455,.467,.589,0,.391,1.000,.500,0,.411,.429,.533,.375,.400,.400,12,NBA,223,Draymond Green,.018,.261,.268,.143,.089,.089,791,SF,False,2012-13,GSW
23,16.0,6,.645,.700,.517,0,.276,1.000,.400,2,.483,.467,.737,.500,.500,.500,7,NBA,228,Draymond Green,.100,.172,.317,.067,.100,.033,791,SF,False,2013-14,GSW
24,12.5,8,.510,.566,.621,0,.264,1.000,.400,1,.379,.417,.621,.388,.250,.222,21,NBA,784,Draymond Green,.033,.055,.363,.204,.017,.038,791,PF,True,2014-15,GSW
25,12.7,19,.471,.457,.623,0,.365,.974,.333,2,.377,.431,.575,.250,.313,.500,23,NBA,879,Draymond Green,.069,.058,.384,.145,.058,.036,791,PF,False,2015-16,GSW
26,14.3,12,.482,.750,.516,0,.410,.969,.500,2,.484,.447,.632,.143,.250,.000,17,NBA,593,Draymond Green,.087,.128,.354,.130,.025,.006,791,PF,True,2016-17,GSW
27,12.9,16,.549,.677,.589,0,.266,.952,.231,0,.411,.432,.735,.231,.364,.250,21,NBA,819,Draymond Green,.099,.165,.354,.135,.057,.042,791,PF,True,2017-18,GSW
24,16.7,0,.357,.800,.609,0,.111,1.000,.000,1,.391,.261,.571,,.000,1.000,5,NBA,52,Jerian Grant,.000,.333,.304,.000,.261,.043,788,PG,False,2016-17,CHI
24,1.0,0,1.000,.000,1.000,0,,,,0,.000,1.000,1.000,,,,3,NBA,5,Ryan Humphrey,.000,,1.000,.000,.000,.000,786,PF,False,2003-04,MEM
26,13.7,5,.412,.393,.818,0,.212,1.000,.167,0,.182,.376,.528,.346,.296,.424,10,NBA,401,Larry Hughes,.028,.182,.199,.144,.149,.326,782,SG,False,2004-05,WAS
27,12.3,2,.326,.387,.841,0,.278,1.000,.250,0,.159,.319,.500,.071,.143,.343,9,NBA,336,Larry Hughes,.035,.222,.283,.124,.124,.310,782,SG,False,2005-06,CLE
28,15.7,0,.345,.340,.729,0,.352,.947,.375,0,.271,.347,.424,.278,.286,.342,18,NBA,639,Larry Hughes,.000,.296,.166,.090,.106,.367,782,SG,False,2006-07,CLE
31,20.4,0,.571,.500,.412,0,.400,1.000,,0,.588,.471,.500,1.000,,.500,4,NBA,58,Larry Hughes,.000,.000,.118,.059,.000,.235,782,SG,False,2009-10,CHA
