age,ast_per_g,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,lg_id,mp_per_g,name,orb_per_g,pf_per_g,pid,pos,pts_per_g,ring,season,stl_per_g,team_id,tov_per_g,trb_per_g
22,0.2,0.0,0.4,.361,.455,0.4,0.8,.143,0.1,0.5,.333,0.4,1.3,.250,0.1,0.3,14,0,NBA,4.4,Cedi Osman,0.1,0.4,2451,SF,1.0,False,2017-18,0.2,CLE,0.0,0.5
21,0.3,0.4,1.6,.516,.484,1.3,2.6,.367,0.9,2.5,.426,2.2,5.1,.700,0.6,0.8,12,0,NBA,15.3,Kelly Oubre,0.8,3.2,2452,SF,5.8,False,2016-17,0.8,WAS,0.6,2.3
22,0.7,0.5,3.7,.417,.483,2.3,4.8,.211,0.7,3.2,.375,3.0,8.0,.889,2.7,3.0,6,1,NBA,24.7,Kelly Oubre,0.2,2.7,2452,SF,9.3,False,2017-18,1.0,WAS,0.8,3.8
24,2.0,0.6,5.2,.393,.417,3.0,7.2,.240,1.2,5.0,.344,4.2,12.2,1.000,1.2,1.2,5,5,NBA,36.2,Victor Oladipo,0.4,3.4,2447,SG,10.8,False,2016-17,1.4,OKC,1.2,5.6
25,6.0,0.4,7.9,.508,.429,4.3,10.0,.404,3.3,8.1,.417,7.6,18.1,.732,4.3,5.9,7,7,NBA,37.3,Victor Oladipo,0.4,1.6,2447,SG,22.7,False,2017-18,2.4,IND,3.4,8.3
21,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,NBA,3.0,Chinanu Onuaku,1.0,1.0,2450,C,0.0,False,2017-18,1.0,HOU,0.0,1.0
23,0.5,0.5,0.8,.654,.571,1.0,1.8,.500,0.8,1.5,.538,1.8,3.3,.500,0.3,0.5,4,0,NBA,13.3,Kelly Olynyk,0.5,3.0,2448,C,4.5,False,2014-15,0.5,BOS,1.0,1.3
24,0.8,0.0,0.5,.111,.167,0.3,1.5,.000,0.0,0.8,.111,0.3,2.3,,0.0,0.0,4,0,NBA,8.0,Kelly Olynyk,0.5,1.3,2448,C,0.5,False,2015-16,0.3,BOS,1.0,1.0
25,1.9,0.8,2.4,.572,.628,2.7,4.3,.319,0.8,2.6,.512,3.6,6.9,.733,1.2,1.7,18,2,NBA,19.2,Kelly Olynyk,0.8,2.6,2448,C,9.2,False,2016-17,0.7,BOS,1.2,3.2
26,3.8,1.2,3.2,.568,.520,2.6,5.0,.421,1.6,3.8,.477,4.2,8.8,.700,2.8,4.0,5,0,NBA,29.2,Kelly Olynyk,1.4,3.8,2448,PF,12.8,False,2017-18,1.4,MIA,1.6,4.6
28,0.0,1.0,2.7,.645,.645,3.3,5.2,,0.0,0.0,.645,3.3,5.2,.364,0.7,1.8,6,6,NBA,31.3,Emeka Okafor,2.8,4.7,2443,C,7.3,False,2010-11,1.0,NOH,2.0,5.5
35,0.0,0.0,0.0,.000,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,NBA,4.0,Emeka Okafor,0.0,1.0,2443,C,0.0,False,2017-18,0.0,NOP,0.0,0.0
23,0.1,0.0,1.4,.394,.364,0.2,0.6,.273,0.4,1.3,.303,0.6,1.9,.857,0.4,0.4,17,3,NBA,13.5,Semi Ojeleye,0.2,1.2,2442,PF,1.9,False,2017-18,0.2,BOS,0.1,1.6
23,0.0,0.0,0.3,.000,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,4,0,NBA,1.3,Daniel Ochefu,0.0,0.3,2441,C,0.0,False,2016-17,0.0,WAS,0.3,0.3
24,1.4,0.4,3.2,.589,.643,1.6,2.5,.357,0.9,2.5,.500,2.5,5.1,.632,1.1,1.7,11,5,NBA,23.5,Royce O'Neale,0.3,2.7,2439,SF,7.1,False,2017-18,0.9,UTA,1.5,3.5
21,0.0,0.0,2.0,.375,.375,3.0,8.0,,0.0,0.0,.375,3.0,8.0,,0.0,0.0,1,0,NBA,12.0,Johnny O'Bryant,1.0,1.0,2438,PF,6.0,False,2014-15,0.0,MIL,0.0,3.0
20,0.3,0.0,0.7,.800,.800,1.3,1.7,,0.0,0.0,.800,1.3,1.7,.200,0.3,1.7,3,0,NBA,5.7,Olumide Oyedeji,1.3,0.7,2437,C,3.0,False,2001-02,0.0,SEA,0.3,2.0
24,2.4,,,,,,,,,,.292,3.3,11.1,.683,3.5,5.1,8,,NBA,,Red Owens,,4.6,2434,SG,10.0,False,1949-50,,AND,,
23,1.6,,7.0,.512,.512,5.4,10.6,,0.0,0.0,.512,5.4,10.6,.750,3.8,5.0,12,,ABA,31.4,Tom Owens,4.4,4.1,2435,C,14.6,False,1972-73,,CAR,1.6,11.4
24,1.3,0.0,2.0,.417,.417,3.8,9.0,,0.0,0.0,.417,3.8,9.0,.333,0.3,0.8,4,,ABA,19.5,Tom Owens,1.8,4.5,2435,PF,7.8,False,1973-74,0.3,CAR,1.0,3.8
25,2.0,0.2,8.6,.552,.552,9.6,17.4,,0.0,0.0,.552,9.6,17.4,.684,2.6,3.8,5,,ABA,41.4,Tom Owens,3.8,4.0,2435,C,21.8,False,1974-75,0.6,MMS,1.4,12.4
26,0.3,0.3,1.9,.333,.348,1.1,3.3,.000,0.0,0.1,.333,1.1,3.4,.500,1.0,2.0,7,,ABA,12.7,Tom Owens,1.6,2.1,2435,C,3.3,False,1975-76,0.3,SAA,0.4,3.4
27,0.0,0.0,0.7,.000,.000,0.0,0.3,,,,.000,0.0,0.3,,0.0,0.0,3,,NBA,2.3,Tom Owens,0.0,0.3,2435,C,0.0,False,1976-77,0.3,HOU,,0.7
28,4.3,1.2,4.3,.551,.551,6.3,11.5,,,,.551,6.3,11.5,.714,2.5,3.5,6,,NBA,33.3,Tom Owens,2.2,5.0,2435,C,15.2,False,1977-78,0.8,POR,1.2,6.5
29,1.7,0.3,3.3,.484,.484,5.0,10.3,,,,.484,5.0,10.3,.625,1.7,2.7,3,,NBA,26.7,Tom Owens,3.0,5.3,2435,C,11.7,False,1978-79,1.3,POR,2.3,6.3
30,0.7,0.7,2.7,.538,.538,4.7,8.7,,0.0,0.0,.538,4.7,8.7,.625,1.7,2.7,3,,NBA,27.7,Tom Owens,4.3,4.7,2435,C,11.0,False,1979-80,0.3,POR,1.7,7.0
31,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,,NBA,5.0,Tom Owens,0.0,1.0,2435,PF,0.0,False,1980-81,0.0,POR,0.0,1.0
22,3.3,0.5,5.0,.526,.526,7.5,14.3,,0.0,0.0,.526,7.5,14.3,.630,4.3,6.8,4,4,NBA,39.3,Billy Owens,3.3,3.5,2428,PF,19.3,False,1991-92,2.0,GSW,1.5,8.3
24,4.3,0.7,6.0,.500,.510,8.3,16.3,.000,0.0,0.3,.500,8.3,16.7,.750,3.0,4.0,3,3,NBA,42.3,Billy Owens,4.0,3.7,2428,PF,19.7,False,1993-94,1.3,GSW,2.3,10.0
26,3.5,0.3,5.3,.441,.500,3.8,7.5,.000,0.0,1.0,.441,3.8,8.5,.500,0.8,1.5,4,4,NBA,32.8,Billy Owens,1.3,4.3,2428,SF,8.3,False,1995-96,1.0,SAC,2.8,6.5
25,1.3,0.7,2.7,.545,.600,2.0,3.3,.000,0.0,0.3,.545,2.0,3.7,.300,1.0,3.3,3,0,NBA,22.0,Bo Outlaw,2.0,1.7,2423,PF,5.0,False,1996-97,0.3,LAC,1.0,4.7
27,0.5,2.0,3.0,.600,.600,1.5,2.5,,0.0,0.0,.600,1.5,2.5,.462,1.5,3.3,4,0,NBA,20.8,Bo Outlaw,0.8,2.3,2423,PF,4.5,False,1998-99,0.3,ORL,1.5,3.8
29,2.3,1.5,7.8,.615,.615,4.0,6.5,,0.0,0.0,.615,4.0,6.5,.182,0.5,2.8,4,4,NBA,33.5,Bo Outlaw,2.8,3.8,2423,PF,8.5,False,2000-01,1.3,ORL,2.3,10.5
31,0.8,0.2,1.2,.100,.100,0.2,1.7,,0.0,0.0,.100,0.2,1.7,.500,0.3,0.7,6,0,NBA,11.7,Bo Outlaw,1.0,3.2,2423,C,0.7,False,2002-03,0.2,PHO,1.0,2.2
32,1.5,0.5,0.8,.000,.000,0.0,1.8,,0.0,0.0,.000,0.0,1.8,.500,0.5,1.0,4,0,NBA,15.3,Bo Outlaw,0.3,2.3,2423,PF,0.5,False,2003-04,0.5,MEM,0.8,1.0
33,1.0,0.0,0.0,.000,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,NBA,2.0,Bo Outlaw,0.0,0.0,2423,PF,0.0,False,2004-05,1.0,PHO,0.0,0.0
24,0.5,0.7,2.7,.348,.340,2.8,8.3,.250,0.7,2.7,.318,3.5,11.0,.667,1.3,2.0,6,0,NBA,28.3,Travis Outlaw,0.3,1.7,2424,SF,9.0,False,2008-09,0.8,POR,0.8,3.0
28,3.0,,,,,,,,,,.400,5.0,12.5,.808,10.5,13.0,2,,NBA,,Don Otten,,3.5,2421,C,20.5,False,1949-50,,WSC,,
29,2.7,,,,,,,,,,.308,2.7,8.7,.813,4.3,5.3,3,,NBA,,Don Otten,,5.0,2421,C,9.7,False,1950-51,,FTW,,6.3
23,2.9,,,,,,,,,,.343,3.3,9.6,.596,4.0,6.7,7,,NBA,35.6,Wally Osterkorn,,4.6,2418,SF,10.6,False,1951-52,,SYR,,8.1
24,1.0,,,,,,,,,,.444,2.0,4.5,.333,0.5,1.5,2,,NBA,21.0,Wally Osterkorn,,5.5,2418,SF,4.5,False,1952-53,,SYR,,2.0
25,2.8,,,,,,,,,,.369,3.5,9.4,.556,3.8,6.9,13,,NBA,41.7,Wally Osterkorn,,3.1,2418,PF,10.8,False,1953-54,,SYR,,9.6
26,1.0,,,,,,,,,,.324,1.0,3.1,.765,1.2,1.5,11,,NBA,6.8,Wally Osterkorn,,1.3,2418,SF,3.2,True,1954-55,,SYR,,1.9
22,0.1,1.4,2.1,.444,.444,1.3,3.0,,0.0,0.0,.444,1.3,3.0,.619,0.9,1.4,15,0,NBA,14.1,Greg Ostertag,1.2,1.9,2419,C,3.5,False,1995-96,0.1,UTA,0.3,3.3
23,0.3,2.4,4.3,.410,.410,1.7,4.2,,0.0,0.0,.410,1.7,4.2,.743,1.3,1.8,20,20,NBA,23.0,Greg Ostertag,2.6,3.8,2419,C,4.7,False,1996-97,0.5,UTA,0.9,6.9
24,0.3,1.9,2.9,.565,.565,1.4,2.4,,0.0,0.0,.565,1.4,2.4,.480,0.6,1.3,19,1,NBA,17.7,Greg Ostertag,1.3,2.7,2419,C,3.4,False,1997-98,0.4,UTA,0.6,4.3
25,0.5,2.2,4.3,.371,.371,1.2,3.2,,0.0,0.0,.371,1.2,3.2,.643,1.6,2.5,11,11,NBA,23.7,Greg Ostertag,1.6,2.5,2419,C,4.0,False,1998-99,0.2,UTA,0.7,5.9
26,0.3,2.1,3.3,.526,.526,1.3,2.4,,0.0,0.0,.526,1.3,2.4,.455,1.3,2.8,8,0,NBA,21.5,Greg Ostertag,2.4,2.5,2419,C,3.8,False,1999-00,0.3,UTA,1.0,5.6
27,0.2,0.4,2.4,.364,.364,0.8,2.2,,0.0,0.0,.364,0.8,2.2,.000,0.0,0.8,5,0,NBA,12.8,Greg Ostertag,1.2,2.0,2419,C,1.6,False,2000-01,0.0,UTA,0.4,3.6
28,0.5,1.5,3.8,.619,.619,3.3,5.3,,0.0,0.0,.619,3.3,5.3,.100,0.3,2.5,4,0,NBA,21.8,Greg Ostertag,4.8,3.5,2419,C,6.8,False,2001-02,0.5,UTA,1.5,8.5
29,1.6,1.8,4.8,.444,.444,3.2,7.2,,0.0,0.0,.444,3.2,7.2,.737,2.8,3.8,5,5,NBA,30.2,Greg Ostertag,3.8,3.4,2419,C,9.2,False,2002-03,0.6,UTA,1.6,8.6
31,0.0,1.0,2.5,1.000,1.000,1.5,1.5,,0.0,0.0,1.000,1.5,1.5,,0.0,0.0,2,0,NBA,13.0,Greg Ostertag,2.0,2.0,2419,C,3.0,False,2004-05,0.5,SAC,1.0,4.5
21,0.0,0.0,0.5,,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.000,1.0,1.0,4,0,NBA,2.3,Daniel Orton,0.0,0.8,2416,PF,1.0,False,2011-12,0.0,ORL,0.0,0.5
22,2.0,0.5,2.0,.360,.360,4.5,12.5,,0.0,0.0,.360,4.5,12.5,.857,3.0,3.5,2,,NBA,28.0,Louis Orr,3.0,2.0,2414,SF,12.0,False,1980-81,2.5,IND,3.0,5.0
24,0.5,0.7,2.2,.383,.383,3.0,7.8,,0.0,0.0,.383,3.0,7.8,1.000,1.7,1.7,6,,NBA,17.5,Louis Orr,1.3,1.7,2414,SF,7.7,False,1982-83,0.8,NYK,1.3,3.5
25,0.5,0.1,2.3,.414,.414,2.4,5.8,,0.0,0.0,.414,2.4,5.8,.789,1.3,1.6,12,,NBA,19.1,Louis Orr,1.8,2.7,2414,SF,6.1,False,1983-84,0.3,NYK,0.8,4.2
29,0.0,0.0,0.5,.000,.000,0.0,0.5,,0.0,0.0,.000,0.0,0.5,.500,0.5,1.0,2,0,NBA,1.5,Louis Orr,0.5,0.0,2414,SF,0.5,False,1987-88,0.0,NYK,0.0,1.0
22,0.6,,,.778,.778,1.4,1.8,,,,.778,1.4,1.8,.200,0.2,1.0,5,,NBA,4.2,Bud Olsen,,0.8,2411,PF,3.0,False,1962-63,,CIN,,2.0
23,0.5,,,.500,.500,1.5,3.0,,,,.500,1.5,3.0,,0.0,0.0,2,,NBA,5.0,Bud Olsen,,1.0,2411,PF,3.0,False,1963-64,,CIN,,2.0
24,0.3,,,.412,.412,1.8,4.3,,,,.412,1.8,4.3,.600,0.8,1.3,4,,NBA,9.8,Bud Olsen,,2.0,2411,PF,4.3,False,1964-65,,CIN,,2.3
26,0.3,,,.308,.308,1.0,3.3,,,,.308,1.0,3.3,.000,0.0,0.5,4,,NBA,3.5,Bud Olsen,,0.5,2411,PF,2.0,False,1966-67,,SFW,,2.3
29,3.3,,,.419,.429,1.5,3.5,.000,0.0,0.1,.419,1.5,3.6,.143,0.1,0.6,12,,ABA,17.6,Bud Olsen,,3.8,2411,PF,3.1,False,1969-70,,KEN,1.2,5.1
22,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,3,,NBA,3.3,Barry Orms,,0.7,2412,PG,0.0,False,1968-69,,BAL,,0.3
28,0.1,0.7,2.4,.324,.333,0.8,2.4,.000,0.0,0.1,.324,0.8,2.5,.875,0.5,0.5,15,2,NBA,14.9,Michael Olowokandi,1.1,3.3,2410,C,2.1,False,2003-04,0.1,MIN,1.1,3.5
22,0.3,0.0,0.0,.333,.333,0.5,1.5,,0.0,0.0,.333,0.5,1.5,1.000,0.5,0.5,4,0,NBA,3.8,Brian Oliver,0.0,1.0,2405,SG,1.5,False,1990-91,0.3,PHI,0.0,0.0
27,1.2,0.0,0.5,.500,.500,0.6,1.2,,0.0,0.0,.500,0.6,1.2,.889,0.8,0.9,10,0,NBA,6.5,Kevin Ollie,0.0,0.5,2408,PG,2.0,False,1999-00,0.2,PHI,0.3,0.5
28,1.0,0.0,0.3,.370,.370,0.4,1.2,,0.0,0.0,.370,0.4,1.2,.929,0.6,0.6,23,0,NBA,5.3,Kevin Ollie,0.1,0.5,2408,PG,1.4,False,2000-01,0.0,PHI,0.3,0.4
29,4.6,0.0,2.4,.442,.417,2.0,4.8,.500,0.2,0.4,.423,2.2,5.2,1.000,1.2,1.2,5,0,NBA,23.6,Kevin Ollie,0.0,1.2,2408,PG,5.8,False,2001-02,0.6,IND,1.0,2.4
35,1.0,0.0,0.3,.250,.250,0.3,1.3,,0.0,0.0,.250,0.3,1.3,1.000,0.7,0.7,3,0,NBA,6.3,Kevin Ollie,0.0,0.3,2408,SG,1.3,False,2007-08,0.7,PHI,0.0,0.3
37,0.0,0.0,0.0,.000,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,NBA,5.0,Kevin Ollie,0.0,0.0,2408,PG,0.0,False,2009-10,0.0,OKC,0.0,0.0
26,1.0,,,,,,,,,,.444,3.0,6.8,.765,3.3,4.3,4,,NBA,,John Oldham,,3.8,2402,,9.3,False,1949-50,,FTW,,
27,1.7,,,,,,,,,,.375,2.0,5.3,.500,1.7,3.3,3,,NBA,,John Oldham,,4.3,2402,,5.7,False,1950-51,,FTW,,1.7
27,0.8,1.8,3.5,.467,.467,1.8,3.8,,0.0,0.0,.467,1.8,3.8,,0.0,0.0,4,0,NBA,22.8,Jawann Oldham,2.0,4.8,2401,C,3.5,False,1984-85,1.5,CHI,2.8,5.5
28,0.0,0.0,1.0,.000,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,NBA,4.0,Jawann Oldham,1.0,0.0,2401,C,0.0,False,1985-86,0.0,CHI,1.0,2.0
19,0.4,0.3,2.1,.333,.333,0.7,2.1,,0.0,0.0,.333,0.7,2.1,.500,0.4,0.9,7,,ABA,10.4,Mark Olberding,1.0,2.1,2400,PF,1.9,False,1975-76,0.4,SAA,0.6,3.1
20,1.0,0.5,2.5,.556,.556,2.5,4.5,,,,.556,2.5,4.5,.500,1.5,3.0,2,,NBA,21.0,Mark Olberding,1.0,4.0,2400,PF,6.5,False,1976-77,0.0,SAS,,3.5
21,2.3,1.0,3.5,.490,.490,4.2,8.5,,,,.490,4.2,8.5,.867,2.2,2.5,6,,NBA,25.3,Mark Olberding,1.5,3.8,2400,PF,10.5,False,1977-78,1.0,SAS,1.3,5.0
22,2.4,0.4,4.1,.398,.398,2.9,7.4,,,,.398,2.9,7.4,.784,2.1,2.6,14,,NBA,25.6,Mark Olberding,0.9,3.8,2400,PF,7.9,False,1978-79,0.9,SAS,2.1,4.9
23,3.7,0.3,5.7,.565,.565,4.3,7.7,,0.0,0.0,.565,4.3,7.7,.750,1.0,1.3,3,,NBA,32.3,Mark Olberding,1.7,4.7,2400,SF,9.7,False,1979-80,0.7,SAS,1.0,7.3
24,4.3,0.0,4.3,.557,.559,8.1,14.6,.333,0.1,0.4,.552,8.3,15.0,.840,3.0,3.6,7,,NBA,36.3,Mark Olberding,1.6,4.4,2400,SF,19.7,False,1980-81,0.6,SAS,2.4,5.9
25,3.6,0.7,4.2,.442,.445,5.9,13.2,.000,0.0,0.1,.442,5.9,13.3,.839,2.9,3.4,9,,NBA,36.4,Mark Olberding,2.2,4.3,2400,PF,14.7,False,1981-82,1.0,SAS,3.0,6.4
27,2.0,0.0,3.7,.400,.400,2.0,5.0,,0.0,0.0,.400,2.0,5.0,.571,2.7,4.7,3,,NBA,20.0,Mark Olberding,1.3,2.0,2400,PF,6.7,False,1983-84,0.0,KCK,1.3,5.0
29,1.0,0.3,3.0,.333,.333,1.0,3.0,,0.0,0.0,.333,1.0,3.0,.750,3.0,4.0,3,3,NBA,24.7,Mark Olberding,1.3,3.0,2400,PF,5.0,False,1985-86,0.7,SAC,2.3,4.3
22,1.4,2.6,6.4,.477,.477,8.4,17.6,,0.0,0.0,.477,8.4,17.6,.478,4.4,9.2,5,5,NBA,37.4,Hakeem Olajuwon,6.6,4.4,2399,C,21.2,False,1984-85,1.4,HOU,2.2,13.0
23,2.0,3.5,6.8,.530,.531,10.3,19.3,.000,0.0,0.1,.530,10.3,19.4,.638,6.4,10.0,20,20,NBA,38.3,Hakeem Olajuwon,5.1,4.4,2399,C,26.9,False,1985-86,2.0,HOU,2.2,11.8
24,2.5,4.3,7.4,.615,.618,11.0,17.8,.000,0.0,0.1,.615,11.0,17.9,.742,7.2,9.7,10,10,NBA,38.9,Hakeem Olajuwon,3.9,4.4,2399,C,29.2,False,1986-87,1.3,HOU,3.6,11.3
25,1.8,2.8,11.8,.571,.577,14.0,24.3,.000,0.0,0.3,.571,14.0,24.5,.884,9.5,10.8,4,4,NBA,40.5,Hakeem Olajuwon,5.0,3.5,2399,C,37.5,False,1987-88,2.3,HOU,2.3,16.8
26,3.0,2.8,9.5,.519,.519,10.5,20.3,,0.0,0.0,.519,10.5,20.3,.680,4.3,6.3,4,4,NBA,40.5,Hakeem Olajuwon,3.5,4.3,2399,C,25.3,False,1988-89,2.5,HOU,2.5,13.0
27,2.0,5.8,7.8,.443,.443,7.8,17.5,,0.0,0.0,.443,7.8,17.5,.706,3.0,4.3,4,4,NBA,40.3,Hakeem Olajuwon,3.8,4.8,2399,C,18.5,False,1989-90,2.5,HOU,2.8,11.5
28,2.0,2.7,10.7,.578,.591,8.7,14.7,.000,0.0,0.3,.578,8.7,15.0,.824,4.7,5.7,3,3,NBA,43.0,Hakeem Olajuwon,4.0,3.7,2399,C,22.0,False,1990-91,1.3,HOU,2.7,14.7
30,4.8,4.9,9.7,.517,.519,10.3,19.8,.000,0.0,0.1,.517,10.3,19.8,.827,5.2,6.3,12,12,NBA,43.2,Hakeem Olajuwon,4.3,3.1,2399,C,25.7,False,1992-93,1.8,HOU,3.8,14.0
31,4.3,4.0,8.7,.521,.520,11.5,22.2,.500,0.1,0.2,.519,11.6,22.3,.795,5.6,7.0,23,23,NBA,43.0,Hakeem Olajuwon,2.4,3.6,2399,C,28.9,True,1993-94,1.7,HOU,3.6,11.0
32,4.5,2.8,8.3,.533,.531,13.8,26.0,.500,0.1,0.2,.531,13.9,26.2,.681,5.0,7.4,22,22,NBA,42.2,Hakeem Olajuwon,2.0,4.3,2399,C,33.0,True,1994-95,1.2,HOU,3.1,10.3
33,3.9,2.1,7.0,.510,.514,9.4,18.3,.000,0.0,0.1,.510,9.4,18.4,.725,3.6,5.0,8,8,NBA,41.1,Hakeem Olajuwon,2.1,3.5,2399,C,22.4,False,1995-96,1.9,HOU,3.6,9.1
34,3.4,2.6,8.0,.590,.598,9.2,15.4,.000,0.0,0.2,.590,9.2,15.6,.731,4.8,6.5,16,16,NBA,39.3,Hakeem Olajuwon,2.9,3.8,2399,C,23.1,False,1996-97,2.1,HOU,2.9,10.9
35,2.4,3.2,9.0,.394,.398,7.8,19.6,.000,0.0,0.2,.394,7.8,19.8,.727,4.8,6.6,5,5,NBA,38.0,Hakeem Olajuwon,1.8,3.6,2399,C,20.4,False,1997-98,1.0,HOU,2.6,10.8
36,0.5,0.8,6.0,.426,.426,5.8,13.5,,0.0,0.0,.426,5.8,13.5,.875,1.8,2.0,4,4,NBA,30.8,Hakeem Olajuwon,1.3,4.5,2399,C,13.3,False,1998-99,1.3,HOU,1.3,7.3
39,0.4,0.8,2.0,.545,.545,2.4,4.4,,0.0,0.0,.545,2.4,4.4,.667,0.8,1.2,5,0,NBA,17.2,Hakeem Olajuwon,1.8,1.8,2399,C,5.6,False,2001-02,1.4,TOR,1.2,3.8
24,2.8,,,,,,,,,,.321,5.0,15.6,.684,2.6,3.8,5,,NBA,26.0,Don Ohl,,2.6,2396,SG,12.6,False,1960-61,,DET,,3.8
25,3.1,,,,,,,,,,.415,8.9,21.4,.815,2.8,3.4,8,,NBA,39.6,Don Ohl,,2.8,2396,SG,20.5,False,1961-62,,DET,,3.4
26,4.8,,,,,,,,,,.398,8.3,20.8,.864,4.8,5.5,4,,NBA,38.8,Don Ohl,,4.5,2396,SG,21.3,False,1962-63,,DET,,3.0
28,2.7,,,,,,,,,,.481,10.0,20.8,.782,6.1,7.8,10,,NBA,43.2,Don Ohl,,4.6,2396,SG,26.1,False,1964-65,,BAL,,6.4
29,2.7,,,,,,,,,,.507,11.3,22.3,.750,4.0,5.3,3,,NBA,37.0,Don Ohl,,4.3,2396,PG,26.7,False,1965-66,,BAL,,4.7
31,3.5,,,,,,,,,,.482,4.5,9.3,.682,2.5,3.7,6,,NBA,23.8,Don Ohl,,2.8,2396,PG,11.5,False,1967-68,,STL,,2.0
32,1.5,,,,,,,,,,.349,2.7,7.8,.591,1.2,2.0,11,,NBA,17.6,Don Ohl,,2.3,2396,SG,6.6,False,1968-69,,ATL,,1.2
23,0.8,0.7,2.7,.481,.418,1.6,3.9,.538,0.4,0.8,.438,2.1,4.7,.531,1.0,1.9,17,0,NBA,19.0,Mehmet Okur,1.4,2.3,2398,PF,5.5,False,2002-03,0.7,DET,0.8,4.1
24,0.4,0.4,2.0,.485,.475,1.3,2.8,.400,0.1,0.2,.470,1.4,3.0,.692,0.8,1.2,22,0,NBA,11.5,Mehmet Okur,0.7,0.9,2398,PF,3.7,True,2003-04,0.2,DET,0.7,2.8
27,1.8,0.9,5.6,.456,.442,2.7,6.1,.316,1.5,4.6,.388,4.2,10.8,.786,1.9,2.5,17,17,NBA,34.4,Mehmet Okur,2.2,3.8,2398,C,11.8,False,2006-07,1.4,UTA,1.4,7.8
28,1.9,0.7,8.9,.484,.448,3.9,8.8,.373,1.6,4.3,.423,5.5,13.0,.773,2.8,3.7,12,12,NBA,38.5,Mehmet Okur,2.8,3.1,2398,C,15.4,False,2007-08,0.7,UTA,1.6,11.8
29,2.0,0.5,4.0,.208,.111,0.5,4.5,.333,0.5,1.5,.167,1.0,6.0,.750,1.5,2.0,2,2,NBA,21.5,Mehmet Okur,1.0,3.0,2398,C,4.0,False,2008-09,0.0,UTA,1.0,5.0
30,0.0,0.0,1.0,1.250,1.000,1.0,1.0,1.000,1.0,1.0,1.000,2.0,2.0,1.000,2.0,2.0,1,1,NBA,11.0,Mehmet Okur,1.0,0.0,2398,C,7.0,False,2009-10,0.0,UTA,1.0,2.0
24,0.0,1.0,0.3,.333,.333,0.3,1.0,,0.0,0.0,.333,0.3,1.0,.500,0.3,0.7,3,0,NBA,5.0,Alan Ogg,0.0,1.0,2395,C,1.0,False,1991-92,0.3,MIA,0.0,0.3
23,0.5,,,,,,,,,,.200,0.5,2.5,1.000,2.0,2.0,2,,NBA,7.5,Ralph Ogden,,0.0,2394,,3.0,False,1970-71,,SFW,,2.0
23,6.0,,,,,,,,,,.556,5.0,9.0,.500,2.0,4.0,1,,NBA,12.0,Bud Ogden,,0.0,2393,SF,12.0,False,1969-70,,PHI,,1.0
24,0.0,,,,,,,,,,.000,0.0,2.0,,0.0,0.0,1,,NBA,4.0,Bud Ogden,,1.0,2393,SF,0.0,False,1970-71,,PHI,,2.0
21,0.0,0.8,2.5,.524,.524,1.8,3.5,,0.0,0.0,.524,1.8,3.5,.667,1.3,2.0,6,0,NBA,16.0,Greg Oden,1.8,4.5,2391,C,5.0,False,2008-09,0.3,POR,1.3,4.3
26,0.3,0.0,0.3,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,3,0,NBA,2.3,Greg Oden,0.0,0.7,2391,C,0.0,False,2013-14,0.3,MIA,0.0,0.3
24,2.8,0.8,5.8,.467,.468,5.6,12.0,.308,0.6,2.0,.445,6.2,14.0,.681,3.8,5.5,13,13,NBA,39.4,Lamar Odom,2.5,4.5,2392,PF,16.8,False,2003-04,1.2,MIA,3.2,8.3
26,4.9,1.1,8.9,.525,.623,6.1,9.9,.200,0.9,4.3,.495,7.0,14.1,.667,4.3,6.4,7,7,NBA,44.9,Lamar Odom,2.1,3.3,2392,PF,19.1,False,2005-06,0.4,LAL,3.3,11.0
27,2.2,1.2,9.0,.500,.514,7.6,14.8,.273,0.6,2.2,.482,8.2,17.0,.500,2.4,4.8,5,5,NBA,38.4,Lamar Odom,4.0,3.4,2392,PF,19.4,False,2006-07,0.4,LAL,2.0,13.0
28,3.0,1.3,7.7,.498,.502,5.0,9.9,.273,0.1,0.5,.491,5.1,10.4,.661,4.0,6.0,21,21,NBA,37.4,Lamar Odom,2.2,3.4,2392,PF,14.3,False,2007-08,0.7,LAL,2.2,10.0
