age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
26,26,4,37,.545,45,26,.473,55,19,.422,45,.450,100,13,.722,18,11,3,NBA,330,Matt Barnes,26,44,4244,PF,122,False,2006-07,16,GSW,20,63
29,19,3,50,.480,30,18,.419,43,12,.375,32,.400,75,17,.850,20,14,14,NBA,326,Matt Barnes,16,28,4244,SF,89,False,2009-10,10,ORL,10,66
30,5,2,17,.421,15,13,.500,26,2,.167,12,.395,38,4,.571,7,10,0,NBA,131,Matt Barnes,11,23,4244,SF,36,False,2010-11,7,LAL,6,28
31,16,5,27,.314,16,11,.393,28,5,.161,31,.271,59,2,.500,4,11,0,NBA,185,Matt Barnes,9,29,4244,SF,39,False,2011-12,10,LAL,15,36
32,3,2,23,.625,24,17,.630,27,7,.412,17,.545,44,16,.842,19,6,0,NBA,162,Matt Barnes,7,23,4244,SF,71,False,2012-13,4,LAC,5,30
33,23,3,36,.509,45,26,.553,47,19,.317,60,.421,107,13,.684,19,13,13,NBA,404,Matt Barnes,22,41,4244,SF,122,False,2013-14,12,LAC,17,58
34,22,10,55,.460,38,22,.550,40,16,.267,60,.380,100,15,.750,20,14,14,NBA,409,Matt Barnes,16,54,4244,SF,107,False,2014-15,20,LAC,16,71
35,11,1,24,.380,16,13,.464,28,3,.167,18,.348,46,8,.800,10,4,4,NBA,139,Matt Barnes,5,13,4244,SF,43,False,2015-16,4,MEM,13,29
36,7,0,9,.300,4,3,.429,7,1,.125,8,.267,15,0,,0,12,0,NBA,61,Matt Barnes,0,9,4244,SF,9,True,2016-17,2,GSW,3,9
24,3,,,,16,,,,,,,.500,32,7,.538,13,3,,NBA,93,Jim Barnes,,15,4242,PF,39,False,1965-66,,BAL,,28
25,2,,,,7,,,,,,,.368,19,5,1.000,5,3,,NBA,50,Jim Barnes,,7,4242,PF,19,False,1966-67,,LAL,,12
26,1,,,,3,,,,,,,.250,12,0,,0,5,,NBA,57,Jim Barnes,,13,4242,PF,6,False,1967-68,,CHI,,21
30,7,,,,11,,,,,,,.306,36,8,.727,11,6,,NBA,106,Don Barksdale,,23,4240,PF,30,False,1953-54,,BOS,,27
31,10,,,,18,,,,,,,.450,40,18,.857,21,7,,NBA,122,Don Barksdale,,17,4240,SF,54,False,1954-55,,BOS,,35
29,13,,,,12,,,,,,,.387,31,10,.667,15,6,,NBA,,Cliff Barker,,10,4236,SG,34,False,1949-50,,INO,,
30,10,,,,4,,,,,,,.211,19,0,.000,3,3,,NBA,,Cliff Barker,,10,4236,SG,8,False,1950-51,,INO,,15
21,26,15,92,.554,75,71,.534,133,4,.667,6,.540,139,40,.635,63,13,2,NBA,408,Charles Barkley,52,49,4238,PF,194,False,1984-85,23,PHI,35,144
22,67,15,129,.581,104,103,.624,165,1,.067,15,.578,180,91,.695,131,12,12,NBA,497,Charles Barkley,60,52,4238,PF,300,False,1985-86,27,PHI,65,189
23,12,8,36,.580,43,42,.627,67,1,.125,8,.573,75,36,.800,45,5,5,NBA,210,Charles Barkley,27,21,4238,PF,123,False,1986-87,4,PHI,22,63
25,16,2,27,.656,29,28,.700,40,1,.200,5,.644,45,22,.710,31,3,3,NBA,135,Charles Barkley,8,9,4238,PF,81,False,1988-89,5,PHI,11,35
26,43,7,89,.562,88,82,.569,144,6,.333,18,.543,162,65,.602,108,10,10,NBA,419,Charles Barkley,66,36,4238,SF,247,False,1989-90,8,PHI,30,155
27,48,3,53,.600,74,72,.686,105,2,.100,20,.592,125,49,.653,75,8,8,NBA,326,Charles Barkley,31,23,4238,SF,199,False,1990-91,15,PHI,25,84
29,102,25,233,.488,230,220,.503,437,10,.222,45,.477,482,168,.771,218,24,24,NBA,1026,Charles Barkley,93,73,4238,PF,638,False,1992-93,39,PHO,50,326
30,48,9,96,.542,110,96,.545,176,14,.350,40,.509,216,42,.764,55,10,10,NBA,425,Charles Barkley,34,26,4238,PF,276,False,1993-94,25,PHO,27,130
31,32,11,95,.525,91,82,.558,147,9,.257,35,.500,182,66,.733,90,10,10,NBA,390,Charles Barkley,39,28,4238,PF,257,False,1994-95,13,PHO,25,134
32,15,4,36,.464,31,28,.483,58,3,.250,12,.443,70,37,.787,47,4,4,NBA,164,Charles Barkley,18,15,4238,PF,102,False,1995-96,4,PHO,6,54
33,54,7,128,.462,86,75,.469,160,11,.289,38,.434,198,103,.769,134,16,16,NBA,605,Charles Barkley,64,52,4238,PF,286,False,1996-97,19,HOU,43,192
34,4,0,16,.522,12,12,.571,21,0,.000,2,.522,23,12,.571,21,4,0,NBA,87,Charles Barkley,5,12,4238,PF,36,False,1997-98,5,HOU,6,21
35,15,2,42,.544,36,34,.557,61,2,.286,7,.529,68,20,.667,30,4,4,NBA,157,Charles Barkley,13,12,4238,PF,94,False,1998-99,6,HOU,8,55
21,6,3,21,.554,22,15,.517,29,7,.412,17,.478,46,15,.789,19,6,3,NBA,181,Andrea Bargnani,3,16,4235,PF,66,False,2006-07,5,TOR,7,24
22,2,3,6,.385,13,9,.391,23,4,.250,16,.333,39,2,1.000,2,5,5,NBA,104,Andrea Bargnani,1,15,4235,PF,32,False,2007-08,4,TOR,2,7
22,12,0,12,.400,12,8,.320,25,4,.400,10,.343,35,2,.500,4,12,0,NBA,116,Leandro Barbosa,5,8,4233,PG,30,False,2004-05,3,PHO,5,17
23,54,4,27,.532,103,76,.507,150,27,.391,69,.470,219,50,.862,58,20,3,NBA,632,Leandro Barbosa,5,66,4233,SG,283,False,2005-06,15,PHO,29,32
24,24,2,31,.462,64,46,.465,99,18,.305,59,.405,158,28,.718,39,11,1,NBA,349,Leandro Barbosa,7,30,4233,SG,174,False,2006-07,12,PHO,22,38
25,9,0,18,.382,19,15,.405,37,4,.222,18,.345,55,10,.909,11,5,1,NBA,143,Leandro Barbosa,2,10,4233,SG,52,False,2007-08,3,PHO,4,20
27,20,2,19,.476,43,31,.456,68,12,.343,35,.417,103,17,.708,24,16,0,NBA,250,Leandro Barbosa,2,33,4233,PG,115,False,2009-10,5,PHO,15,21
29,14,1,19,.390,27,24,.453,53,3,.150,20,.370,73,6,.500,12,11,0,NBA,223,Leandro Barbosa,5,23,4233,SG,63,False,2011-12,5,IND,13,24
32,18,1,19,.489,39,31,.477,65,8,.348,23,.443,88,18,.818,22,21,0,NBA,229,Leandro Barbosa,8,24,4233,SG,104,True,2014-15,6,GSW,12,27
33,15,1,16,.642,51,40,.667,60,11,.393,28,.580,88,16,.762,21,23,0,NBA,254,Leandro Barbosa,11,24,4233,SG,129,False,2015-16,11,GSW,11,27
24,8,2,14,.579,22,22,.579,38,,,,.579,38,14,.700,20,6,,NBA,114,Mike Bantom,9,27,4231,SF,58,False,1975-76,4,SEA,,23
29,1,1,3,.750,12,12,.750,16,0,,0,.750,16,5,.714,7,2,,NBA,51,Mike Bantom,5,10,4231,SF,29,False,1980-81,1,IND,6,8
30,24,9,38,.396,36,36,.396,91,0,,0,.396,91,19,.452,42,21,,NBA,399,Mike Bantom,39,60,4231,SF,91,False,1981-82,15,PHI,24,77
22,9,3,22,.462,30,30,.469,64,0,.000,1,.462,65,4,.400,10,9,,NBA,146,Gene Banks,21,12,4227,SF,64,False,1981-82,4,SAS,6,43
23,50,1,49,.507,76,76,.507,150,0,,0,.507,150,23,.657,35,11,,NBA,398,Gene Banks,27,25,4227,PF,175,False,1982-83,11,SAS,21,76
25,1,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,1,0,NBA,10,Gene Banks,0,3,4227,SF,0,False,1984-85,0,SAS,2,0
26,5,0,6,.556,10,10,.625,16,0,.000,2,.556,18,2,.500,4,3,0,NBA,69,Gene Banks,4,10,4227,SF,22,False,1985-86,1,CHI,4,10
27,2,0,5,.591,13,13,.591,22,0,,0,.591,22,5,.625,8,3,3,NBA,79,Gene Banks,3,13,4227,SF,31,False,1986-87,0,CHI,2,8
22,7,1,6,.500,7,5,.455,11,2,.400,5,.438,16,4,1.000,4,4,0,NBA,60,Marcus Banks,1,9,4228,PG,20,False,2003-04,2,BOS,3,7
23,7,0,10,.500,13,10,.435,23,3,.500,6,.448,29,3,.500,6,7,0,NBA,106,Marcus Banks,1,16,4228,PG,32,False,2004-05,4,BOS,6,11
25,1,0,0,.000,0,0,.000,1,0,.000,1,.000,2,2,1.000,2,2,0,NBA,7,Marcus Banks,0,0,4228,PG,2,False,2006-07,0,PHO,0,0
25,0,,,,2,,,,,,,.200,10,0,.000,1,3,,BAA,,Herschel Baltimore,,3,4226,,4,False,1946-47,,STB,,
23,18,3,52,.333,21,21,.333,63,,,,.333,63,32,.780,41,19,,NBA,243,Greg Ballard,27,29,4225,SF,74,True,1977-78,9,WSB,14,79
24,17,6,58,.525,53,53,.525,101,,,,.525,101,31,.756,41,19,,NBA,312,Greg Ballard,34,28,4225,SF,137,False,1978-79,9,WSB,20,92
25,7,1,12,.321,9,9,.321,28,0,,0,.321,28,4,.571,7,2,,NBA,73,Greg Ballard,2,8,4225,SF,22,False,1979-80,1,WSB,8,14
27,22,3,41,.360,36,36,.360,100,0,,0,.360,100,21,.840,25,7,,NBA,268,Greg Ballard,22,20,4225,SF,93,False,1981-82,14,WSB,12,63
29,14,3,17,.458,27,27,.466,58,0,.000,1,.458,59,12,.923,13,4,,NBA,168,Greg Ballard,7,12,4225,SF,66,False,1983-84,7,WSB,8,24
30,6,0,10,.458,11,11,.500,22,0,.000,2,.458,24,8,.889,9,4,0,NBA,65,Greg Ballard,4,7,4225,SF,30,False,1984-85,3,WSB,5,14
32,19,0,22,.583,26,22,.579,38,4,.400,10,.542,48,3,.750,4,10,0,NBA,179,Greg Ballard,18,16,4225,SF,59,False,1986-87,8,GSW,9,40
24,1,0,2,.333,2,2,.400,5,0,.000,1,.333,6,0,,0,8,0,NBA,20,Renaldo Balkman,2,3,4223,PF,4,False,2008-09,4,DEN,0,4
26,18,15,53,.530,71,71,.530,134,0,,0,.530,134,16,.421,38,10,10,NBA,371,Vin Baker,41,38,4222,C,158,False,1997-98,18,SEA,22,94
28,10,2,22,.400,30,30,.405,74,0,.000,1,.400,75,10,.588,17,5,4,NBA,177,Vin Baker,16,19,4222,C,70,False,1999-00,5,SEA,16,38
30,4,6,14,.509,29,28,.491,57,1,1.000,1,.500,58,7,.778,9,5,4,NBA,144,Vin Baker,11,23,4222,C,66,False,2001-02,3,SEA,4,25
32,1,2,6,.571,8,8,.571,14,0,,0,.571,14,6,.667,9,4,0,NBA,57,Vin Baker,6,8,4222,PF,22,False,2003-04,3,NYK,2,12
24,2,0,1,.250,1,1,.250,4,0,,0,.250,4,2,.500,4,5,0,NBA,15,Toby Bailey,1,1,4216,SG,4,False,1999-00,0,PHO,0,2
22,10,11,46,.515,50,50,.526,95,0,.000,2,.515,97,17,.810,21,11,,NBA,340,Thurl Bailey,15,33,4215,PF,117,False,1983-84,2,UTA,16,61
23,27,18,71,.408,62,62,.408,152,0,,0,.408,152,45,.818,55,10,10,NBA,375,Thurl Bailey,21,30,4215,PF,169,False,1984-85,5,UTA,21,92
24,13,2,21,.364,28,28,.368,76,0,.000,1,.364,77,8,.727,11,4,4,NBA,147,Thurl Bailey,11,13,4215,PF,64,False,1985-86,2,UTA,5,32
25,9,6,16,.476,30,30,.476,63,0,,0,.476,63,18,1.000,18,5,0,NBA,151,Thurl Bailey,14,12,4215,PF,78,False,1986-87,3,UTA,12,30
26,18,23,42,.488,99,99,.490,202,0,.000,1,.488,203,57,.838,68,11,0,NBA,449,Thurl Bailey,21,32,4215,SF,255,False,1987-88,6,UTA,21,63
27,3,4,15,.353,12,12,.353,34,0,,0,.353,34,12,.800,15,3,2,NBA,122,Thurl Bailey,10,11,4215,SF,36,False,1988-89,1,UTA,9,25
28,7,6,24,.489,43,43,.489,88,0,,0,.489,88,19,.792,24,5,5,NBA,190,Thurl Bailey,8,19,4215,SF,105,False,1989-90,5,UTA,5,32
29,9,6,21,.359,23,23,.359,64,0,,0,.359,64,22,.880,25,9,0,NBA,228,Thurl Bailey,11,27,4215,PF,68,False,1990-91,3,UTA,12,32
37,2,6,10,.515,17,17,.515,33,0,,0,.515,33,3,.750,4,11,0,NBA,115,Thurl Bailey,5,19,4215,PF,37,False,1998-99,3,UTA,8,15
22,5,9,17,.477,21,21,.477,44,0,,0,.477,44,13,.650,20,12,,NBA,138,James Bailey,8,22,4214,PF,55,False,1979-80,9,SEA,9,25
24,1,1,4,.333,1,1,.333,3,0,,0,.333,3,2,1.000,2,2,,NBA,26,James Bailey,2,5,4214,PF,4,False,1981-82,2,NJN,3,6
23,16,2,13,.500,18,18,.500,36,,,,.500,36,9,.900,10,8,,NBA,116,Gus Bailey,6,12,4213,SG,45,False,1974-75,6,HOU,,19
24,40,0,15,.393,22,22,.415,53,0,.000,3,.393,56,7,.700,10,4,4,NBA,168,John Bagley,1,7,4211,PG,51,False,1984-85,10,CLE,17,16
29,17,1,1,.533,8,8,.571,14,0,.000,1,.533,15,3,.750,4,5,0,NBA,70,John Bagley,3,9,4211,PG,19,False,1989-90,4,BOS,9,4
31,85,1,19,.447,42,41,.451,91,1,.250,4,.442,95,26,.703,37,10,10,NBA,308,John Bagley,8,17,4211,PG,111,False,1991-92,9,BOS,35,27
25,11,,,,16,,,,,,,.533,30,6,.545,11,2,,NBA,86,Jim Baechtold,,9,4209,SF,38,False,1952-53,,BLB,,8
26,11,,,,12,,,,,,,.414,29,11,.846,13,4,,NBA,106,Jim Baechtold,,19,4209,SF,35,False,1953-54,,NYK,,10
27,14,,,,17,,,,,,,.378,45,14,.933,15,3,,NBA,115,Jim Baechtold,,13,4209,SF,48,False,1954-55,,NYK,,14
24,1,,2,.556,4,2,.333,6,2,.667,3,.444,9,0,.000,2,2,,ABA,16,Henry Bacon,4,0,4208,SG,10,False,1972-73,,SDA,2,6
23,2,1,8,.528,8,5,.455,11,3,.429,7,.444,18,0,,0,7,0,NBA,81,Jae Crowder,4,13,4200,SF,19,False,2013-14,2,DAL,3,12
24,8,3,12,.569,15,12,.632,19,3,.300,10,.517,29,10,.769,13,4,1,NBA,100,Jae Crowder,8,14,4200,SF,43,False,2014-15,4,BOS,5,20
25,13,3,34,.347,20,10,.323,31,10,.244,41,.278,72,7,.636,11,6,6,NBA,197,Jae Crowder,5,17,4200,SF,57,False,2015-16,9,BOS,7,39
26,48,6,95,.513,87,56,.500,112,31,.352,88,.435,200,40,.833,48,18,18,NBA,596,Jae Crowder,20,52,4200,SF,245,False,2016-17,19,BOS,12,115
27,19,2,52,.426,35,13,.310,42,22,.333,66,.324,108,18,.643,28,11,2,NBA,323,Jae Crowder,4,25,4200,SF,110,False,2017-18,15,UTA,14,56
22,0,0,8,.600,9,9,.643,14,0,.000,1,.600,15,5,.833,6,5,0,NBA,42,Dante Cunningham,5,10,4201,PF,23,False,2009-10,5,POR,3,13
24,0,2,5,.364,4,4,.364,11,0,,0,.364,11,0,,0,7,0,NBA,49,Dante Cunningham,6,3,4201,PF,8,False,2011-12,1,MEM,1,11
27,2,4,14,.818,9,9,.818,11,0,,0,.818,11,3,1.000,3,4,0,NBA,75,Dante Cunningham,4,7,4201,PF,21,False,2014-15,3,NOP,0,18
24,0,0,3,.370,7,4,.364,11,3,.250,12,.304,23,1,.500,2,5,0,NBA,59,Jordan Crawford,0,3,4199,SG,18,False,2012-13,2,BOS,3,3
25,2,0,5,.394,12,10,.385,26,2,.286,7,.364,33,11,.786,14,6,0,NBA,57,Jordan Crawford,4,7,4199,SG,37,False,2013-14,1,GSW,5,9
29,1,0,4,.731,8,5,1.000,5,3,.375,8,.615,13,0,,0,2,0,NBA,15,Jordan Crawford,0,1,4199,SG,19,False,2017-18,1,NOP,3,4
29,30,1,29,.422,56,38,.365,104,18,.360,50,.364,154,49,.845,58,11,0,NBA,351,Jamal Crawford,1,26,4198,SG,179,False,2009-10,9,ATL,20,30
30,30,4,15,.461,61,40,.421,95,21,.350,60,.394,155,42,.824,51,12,0,NBA,358,Jamal Crawford,1,17,4198,SG,185,False,2010-11,9,ATL,16,16
32,10,1,10,.435,24,18,.450,40,6,.273,22,.387,62,11,1.000,11,6,0,NBA,161,Jamal Crawford,2,9,4198,SG,65,False,2012-13,3,LAC,4,12
33,26,2,14,.477,68,41,.446,92,27,.342,79,.398,171,39,.886,44,13,0,NBA,313,Jamal Crawford,5,24,4198,SG,202,False,2013-14,12,LAC,15,19
34,27,3,24,.409,67,49,.438,112,18,.243,74,.360,186,26,.867,30,14,0,NBA,379,Jamal Crawford,6,34,4198,SG,178,False,2014-15,13,LAC,17,30
35,13,0,11,.398,39,35,.427,82,4,.190,21,.379,103,22,.880,25,6,1,NBA,199,Jamal Crawford,2,9,4198,SG,104,False,2015-16,10,LAC,9,13
36,13,1,7,.458,35,29,.500,58,6,.240,25,.422,83,12,1.000,12,7,0,NBA,196,Jamal Crawford,2,12,4198,SG,88,False,2016-17,4,LAC,9,9
37,12,0,12,.521,21,14,.467,30,7,.412,17,.447,47,10,.769,13,5,0,NBA,123,Jamal Crawford,1,6,4198,SG,59,False,2017-18,5,MIN,5,13
22,1,1,3,1.000,4,2,.667,3,2,1.000,2,.800,5,0,,0,2,1,NBA,39,Allen Crabbe,0,1,4196,SG,10,False,2014-15,2,POR,1,3
23,15,1,27,.623,38,23,.605,38,15,.429,35,.521,73,14,.737,19,11,0,NBA,302,Allen Crabbe,5,23,4196,SG,105,False,2015-16,7,POR,6,32
24,2,0,12,.438,9,6,.545,11,3,.231,13,.375,24,1,.333,3,4,0,NBA,92,Allen Crabbe,0,9,4196,SG,22,False,2016-17,1,POR,1,12
27,25,9,41,.416,27,12,.343,35,15,.313,48,.325,83,12,.750,16,10,8,NBA,281,Robert Covington,12,30,4195,SF,81,False,2017-18,11,PHI,11,53
24,11,2,21,.500,30,23,.639,36,7,.226,31,.448,67,14,.824,17,17,0,NBA,175,Quinn Cook,2,13,4190,PG,81,True,2017-18,4,GSW,5,23
23,83,3,43,.418,71,60,.411,146,11,.297,37,.388,183,44,.830,53,13,13,NBA,507,Mike Conley,7,39,4188,PG,197,False,2010-11,14,MEM,30,50
24,50,0,19,.493,32,21,.389,54,11,.500,22,.421,76,24,.750,32,7,7,NBA,277,Mike Conley,4,19,4188,PG,99,False,2011-12,6,MEM,16,23
25,107,5,59,.426,83,65,.428,152,18,.281,64,.384,216,71,.763,93,15,15,NBA,575,Mike Conley,12,34,4188,PG,255,False,2012-13,26,MEM,34,71
26,55,1,27,.446,44,41,.547,75,3,.111,27,.431,102,20,.769,26,7,7,NBA,267,Mike Conley,5,14,4188,PG,111,False,2013-14,14,MEM,15,32
27,40,0,9,.479,41,31,.492,63,10,.303,33,.427,96,23,.821,28,8,8,NBA,243,Mike Conley,0,10,4188,PG,115,False,2014-15,11,MEM,12,9
29,42,3,19,.568,50,33,.508,65,17,.447,38,.485,103,31,.838,37,6,6,NBA,224,Mike Conley,1,11,4188,PG,148,False,2016-17,10,MEM,12,20
23,0,0,1,.800,3,1,.500,2,2,.667,3,.600,5,0,,0,6,0,NBA,8,Pat Connaughton,0,0,4189,SG,8,False,2015-16,0,POR,0,1
24,4,0,6,.222,2,2,.667,3,0,.000,6,.222,9,3,1.000,3,3,0,NBA,24,Pat Connaughton,1,0,4189,SG,7,False,2016-17,0,POR,0,7
25,6,1,2,.467,6,4,.800,5,2,.200,10,.400,15,2,1.000,2,4,0,NBA,59,Pat Connaughton,2,9,4189,SG,16,False,2017-18,1,POR,1,4
23,20,2,9,.435,18,14,.350,40,4,.667,6,.391,46,7,.636,11,5,5,NBA,146,Darren Collison,4,7,4187,PG,47,False,2010-11,5,IND,9,13
24,33,0,11,.543,36,32,.542,59,4,.364,11,.514,70,20,.870,23,11,0,NBA,205,Darren Collison,3,11,4187,PG,96,False,2011-12,14,IND,11,14
26,31,1,17,.394,35,34,.436,78,1,.083,12,.389,90,39,.867,45,13,0,NBA,249,Darren Collison,10,17,4187,PG,110,False,2013-14,6,LAC,12,27
30,33,0,20,.515,31,23,.511,45,8,.348,23,.456,68,9,.750,12,7,7,NBA,214,Darren Collison,1,7,4187,PG,79,False,2017-18,7,IND,9,21
20,6,2,9,.417,11,8,.500,16,3,.214,14,.367,30,3,.750,4,4,0,NBA,70,Zach Collins,3,10,4185,C,28,False,2017-18,3,POR,2,12
25,13,3,23,.346,37,26,.338,77,11,.239,46,.301,123,5,.833,6,19,0,NBA,286,Jordan Clarkson,9,21,4181,SG,90,False,2017-18,8,CLE,13,32
24,5,0,3,.500,2,1,.500,2,1,.333,3,.400,5,0,,0,2,0,NBA,21,Semaj Christon,0,1,4178,PG,5,False,2016-17,1,OKC,0,3
24,16,0,15,.547,26,20,.571,35,6,.333,18,.491,53,8,.800,10,16,0,NBA,154,Ian Clark,2,18,4180,SG,66,False,2015-16,8,GSW,9,17
25,11,0,22,.589,40,27,.628,43,13,.361,36,.506,79,16,.941,17,16,0,NBA,219,Ian Clark,4,17,4180,SG,109,True,2016-17,6,GSW,11,26
26,11,2,8,.500,28,18,.474,38,10,.357,28,.424,66,4,1.000,4,9,0,NBA,190,Ian Clark,2,20,4180,SG,70,False,2017-18,8,NOP,9,10
24,11,5,25,.524,22,22,.550,40,0,.000,2,.524,42,6,.500,12,7,0,NBA,205,Josh Childress,15,7,4175,SF,50,False,2007-08,1,ATL,2,40
23,2,4,20,.293,8,7,.318,22,1,.143,7,.276,29,7,.778,9,5,2,NBA,115,Wilson Chandler,2,15,4174,SF,24,False,2010-11,3,DEN,4,22
25,8,3,28,.414,27,18,.383,47,9,.310,29,.355,76,9,.750,12,6,6,NBA,205,Wilson Chandler,5,25,4174,PF,72,False,2012-13,8,DEN,7,33
22,8,13,29,.475,19,19,.475,40,0,,0,.475,40,32,.696,46,6,0,NBA,172,Tyson Chandler,29,27,4173,C,70,False,2004-05,1,CHI,8,58
23,3,2,19,.667,4,4,.667,6,0,,0,.667,6,3,.300,10,6,0,NBA,104,Tyson Chandler,8,29,4173,C,11,False,2005-06,2,CHI,6,27
25,5,20,78,.632,43,43,.632,68,0,,0,.632,68,10,.625,16,12,12,NBA,412,Tyson Chandler,45,43,4173,C,96,False,2007-08,5,NOH,10,123
26,2,1,13,.500,6,6,.500,12,0,,0,.500,12,3,.500,6,4,4,NBA,94,Tyson Chandler,8,17,4173,C,15,False,2008-09,2,NOH,8,21
27,2,3,7,.545,6,6,.545,11,0,,0,.545,11,2,.667,3,4,0,NBA,60,Tyson Chandler,3,16,4173,C,14,False,2009-10,2,CHA,4,10
28,8,19,114,.582,57,57,.582,98,0,,0,.582,98,53,.679,78,21,21,NBA,680,Tyson Chandler,79,77,4173,C,167,True,2010-11,13,DAL,14,193
29,4,7,27,.440,11,11,.440,25,0,,0,.440,25,9,.600,15,5,5,NBA,167,Tyson Chandler,18,18,4173,C,31,False,2011-12,7,NYK,15,45
30,4,14,48,.538,28,28,.538,52,0,,0,.538,52,12,.750,16,12,12,NBA,350,Tyson Chandler,40,48,4173,C,68,False,2012-13,8,NYK,11,88
32,1,6,27,.655,19,19,.655,29,0,,0,.655,29,13,.500,26,5,5,NBA,160,Tyson Chandler,27,16,4173,C,51,False,2014-15,3,DAL,5,54
22,31,1,13,.460,20,14,.483,29,6,.286,21,.400,50,5,.714,7,7,7,NBA,231,Mario Chalmers,6,21,4172,PG,51,False,2008-09,20,MIA,17,19
23,13,0,8,.538,18,11,.550,20,7,.350,20,.450,40,11,.846,13,5,0,NBA,131,Mario Chalmers,1,18,4172,PG,54,False,2009-10,3,MIA,12,9
24,44,1,36,.565,54,22,.550,40,32,.381,84,.435,124,23,.719,32,21,1,NBA,511,Mario Chalmers,4,48,4172,PG,163,False,2010-11,27,MIA,28,40
25,90,6,72,.522,92,59,.509,116,33,.359,92,.442,208,43,.717,60,23,23,NBA,819,Mario Chalmers,12,69,4172,PG,260,True,2011-12,28,MIA,42,84
26,71,1,43,.481,76,52,.452,115,24,.353,68,.415,183,40,.755,53,23,23,NBA,650,Mario Chalmers,10,70,4172,PG,216,True,2012-13,21,MIA,38,53
27,72,6,44,.491,47,32,.471,68,15,.349,43,.423,111,19,.760,25,20,19,NBA,535,Mario Chalmers,2,48,4172,PG,128,False,2013-14,19,MIA,30,46
23,29,6,26,.423,33,33,.452,73,0,.000,5,.423,78,7,.583,12,6,6,NBA,191,Michael Carter-Williams,1,14,4167,PG,73,False,2014-15,7,MIL,16,27
25,6,1,3,.400,6,6,.429,14,0,.000,1,.400,15,2,.500,4,5,0,NBA,53,Michael Carter-Williams,1,6,4167,PG,14,False,2016-17,2,CHI,6,4
23,19,4,9,.310,15,14,.350,40,1,.100,10,.300,50,27,.871,31,3,3,NBA,119,Vince Carter,9,12,4165,SF,58,False,1999-00,3,TOR,8,18
24,56,20,41,.480,122,97,.443,219,25,.410,61,.436,280,58,.784,74,12,12,NBA,539,Vince Carter,37,45,4165,SF,327,False,2000-01,20,TOR,27,78
28,23,0,25,.396,35,29,.377,77,6,.316,19,.365,96,31,.861,36,4,4,NBA,179,Vince Carter,9,17,4165,SF,107,False,2004-05,9,NJN,15,34
29,58,6,61,.492,113,99,.532,186,14,.241,58,.463,244,86,.796,108,11,11,NBA,450,Vince Carter,16,34,4165,SG,326,False,2005-06,20,NJN,26,77
30,64,7,65,.440,93,72,.398,181,21,.389,54,.396,235,61,.693,88,12,12,NBA,487,Vince Carter,17,35,4165,SG,268,False,2006-07,11,NJN,38,82
33,32,3,50,.435,74,62,.466,133,12,.235,51,.402,184,57,.826,69,14,14,NBA,480,Vince Carter,9,50,4165,SG,217,False,2009-10,12,ORL,22,59
35,1,2,17,.329,12,9,.290,31,3,.300,10,.293,41,6,.750,8,4,0,NBA,107,Vince Carter,5,11,4165,SG,33,False,2011-12,5,DAL,6,22
37,17,2,18,.566,31,16,.432,37,15,.484,31,.456,68,11,.786,14,7,0,NBA,190,Vince Carter,7,12,4165,SG,88,False,2013-14,3,DAL,6,25
38,11,2,34,.455,27,20,.513,39,7,.250,28,.403,67,8,.889,9,11,0,NBA,196,Vince Carter,13,17,4165,SG,69,False,2014-15,7,MEM,7,47
39,5,1,10,.561,15,8,.348,23,7,.700,10,.455,33,8,1.000,8,4,4,NBA,91,Vince Carter,5,9,4165,SG,45,False,2015-16,2,MEM,3,15
40,9,0,16,.571,20,12,.545,22,8,.400,20,.476,42,7,1.000,7,6,6,NBA,195,Vince Carter,4,15,4165,SF,55,False,2016-17,2,MEM,10,20
20,5,9,29,.677,21,21,.677,31,0,,0,.677,31,15,.517,29,17,0,NBA,127,Clint Capela,13,19,4163,C,57,False,2014-15,3,HOU,3,42
21,2,2,12,.333,3,3,.333,9,0,,0,.333,9,2,.400,5,5,0,NBA,43,Clint Capela,8,5,4163,C,8,False,2015-16,3,HOU,3,20
22,12,28,70,.561,46,46,.568,81,0,.000,1,.561,82,24,.615,39,11,11,NBA,286,Clint Capela,26,28,4163,C,116,False,2016-17,8,HOU,8,96
23,22,36,136,.660,95,95,.660,144,0,,0,.660,144,26,.473,55,17,17,NBA,520,Clint Capela,61,38,4163,C,216,False,2017-18,14,HOU,15,197
25,3,1,8,.500,9,8,.571,14,1,.200,5,.474,19,0,,0,4,0,NBA,73,DeMarre Carroll,7,9,4164,SF,19,False,2011-12,2,UTA,3,15
27,11,3,22,.561,23,14,.519,27,9,.409,22,.469,49,7,.636,11,7,7,NBA,246,DeMarre Carroll,12,21,4164,SF,62,False,2013-14,5,ATL,8,34
28,32,5,71,.568,86,57,.543,105,29,.403,72,.486,177,32,.780,41,16,16,NBA,558,DeMarre Carroll,26,36,4164,SF,233,False,2014-15,18,ATL,15,97
