age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,ring,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
25,1,18,4,1,1,0,10,0,6,NBA,162,Nikola Mirotic,,,,98%,2%,2956,-14.5,-14.1,PF,False,2016-17,CHI,4,0,0
26,1,35,5,3,1,0,11,0,9,NBA,320,Nikola Mirotic,,,,84%,16%,2956,15.9,4.1,PF,False,2017-18,NOP,6,3,0
21,1,7,1,1,,0,0,0,3,NBA,12,Patty Mills,41%,59%,,,,2953,22.4,9.2,PG,False,2009-10,POR,0,1,0
22,0,0,0,0,0,0,0,0,2,NBA,5,Patty Mills,94%,,,6%,,2953,40.1,32.7,PG,False,2010-11,POR,1,0,0
23,0,11,0,0,0,0,1,0,8,NBA,31,Patty Mills,100%,,,,,2953,-12.5,-4.9,PG,False,2011-12,SAS,3,0,0
24,0,5,0,0,0,0,0,2,9,NBA,31,Patty Mills,100%,,,,,2953,32.0,38.5,PG,False,2012-13,SAS,1,0,0
25,0,79,4,5,2,2,9,3,23,NBA,351,Patty Mills,100%,,,,,2953,6.9,14.8,PG,True,2013-14,SAS,7,2,5
26,1,21,3,1,4,0,2,5,7,NBA,112,Patty Mills,100%,,,,,2953,24.0,16.5,PG,False,2014-15,SAS,3,2,0
27,0,47,3,0,0,0,1,0,10,NBA,167,Patty Mills,100%,,,,,2953,12.2,17.9,PG,False,2015-16,SAS,0,6,0
28,2,99,0,5,4,2,11,5,16,NBA,416,Patty Mills,100%,,,,,2953,-11.5,-4.5,PG,False,2016-17,SAS,14,4,3
29,1,33,2,2,2,0,4,0,5,NBA,165,Patty Mills,100%,,,,,2953,1.8,-8.4,PG,False,2017-18,SAS,7,1,0
21,0,16,9,10,,3,17,0,17,NBA,263,Paul Millsap,,,7%,91%,2%,2955,3.3,3.5,PF,False,2006-07,UTA,6,3,4
22,7,10,14,8,,3,16,0,12,NBA,210,Paul Millsap,,,,99%,1%,2955,-5.3,-3.5,PF,False,2007-08,UTA,3,2,4
23,2,17,5,6,,1,10,0,5,NBA,155,Paul Millsap,,,,79%,21%,2955,-2.1,-10.5,PF,False,2008-09,UTA,1,1,4
24,8,49,30,8,,6,21,0,10,NBA,323,Paul Millsap,,,,98%,3%,2955,-4.2,-2.9,PF,False,2009-10,UTA,2,4,7
26,0,4,4,6,0,3,6,0,4,NBA,139,Paul Millsap,,,44%,56%,,2955,-15.6,-22.5,PF,False,2011-12,UTA,2,2,5
28,4,54,25,11,1,4,5,1,7,NBA,267,Paul Millsap,,,,70%,30%,2955,-13.6,-5.2,PF,False,2013-14,ATL,10,5,5
29,8,136,34,10,0,7,28,1,16,NBA,566,Paul Millsap,,,,90%,11%,2955,18.8,5.2,PF,False,2014-15,ATL,16,8,10
30,7,65,26,9,3,5,11,1,10,NBA,365,Paul Millsap,,,,81%,19%,2955,-3.7,-2.5,PF,False,2015-16,ATL,5,14,7
31,6,64,22,9,2,4,10,0,6,NBA,219,Paul Millsap,,,,90%,10%,2955,-9.5,-3.2,PF,False,2016-17,ATL,7,9,7
27,1,24,2,2,0,0,5,0,9,NBA,162,Darius Miller,,,35%,65%,,2951,1.5,0.8,SF,False,2017-18,NOP,4,1,0
23,3,24,7,6,1,2,4,0,6,NBA,232,Khris Middleton,,,54%,46%,,2949,-10.7,-14.6,SF,False,2014-15,MIL,6,1,3
25,2,78,7,3,2,1,10,0,6,NBA,231,Khris Middleton,,1%,96%,4%,,2949,17.0,1.8,SF,False,2016-17,MIL,6,3,2
26,3,46,9,5,0,4,11,2,7,NBA,275,Khris Middleton,,4%,92%,5%,,2949,10.2,2.6,SF,False,2017-18,MIL,6,4,6
19,0,0,1,0,,0,0,0,1,NBA,3,C.J. Miles,61%,39%,,,,2950,18.8,20.0,SG,False,2006-07,UTA,0,0,0
20,0,0,0,1,,0,1,0,7,NBA,26,C.J. Miles,,79%,21%,,,2950,-30.3,-28.7,SG,False,2007-08,UTA,2,0,0
21,0,2,2,1,,0,3,0,5,NBA,58,C.J. Miles,,100%,,,,2950,-10.2,-17.5,SG,False,2008-09,UTA,1,2,0
22,3,64,18,2,,0,24,0,10,NBA,337,C.J. Miles,,2%,98%,,,2950,-14.0,-5.8,SF,False,2009-10,UTA,12,5,2
28,0,9,0,3,0,0,6,0,7,NBA,92,C.J. Miles,,,100%,,,2950,-17.6,-11.1,SF,False,2015-16,IND,0,3,0
29,0,3,0,0,1,2,5,0,4,NBA,82,C.J. Miles,,50%,43%,7%,,2950,-8.5,-8.4,SF,False,2016-17,IND,0,0,2
30,2,19,7,4,2,2,9,0,10,NBA,227,C.J. Miles,,,81%,19%,,2950,-3.2,-5.9,SF,False,2017-18,TOR,4,1,4
21,0,5,0,0,0,0,0,0,2,NBA,10,Jordan Mickey,,,,87%,13%,2948,6.1,0.0,PF,False,2015-16,BOS,0,0,0
22,0,0,0,0,0,0,2,0,2,NBA,18,Jordan Mickey,,,54%,46%,,2948,26.8,23.5,PF,False,2016-17,BOS,1,0,0
29,0,2,3,1,0,0,7,0,4,NBA,76,Salah Mejri,,,,,100%,2945,9.2,-13.5,C,False,2015-16,DAL,0,0,0
23,0,11,2,2,0,0,4,0,5,NBA,125,Jodie Meeks,,96%,4%,,,2944,2.0,-7.4,SG,False,2010-11,PHI,1,0,1
24,0,9,3,1,0,0,3,0,13,NBA,102,Jodie Meeks,4%,78%,19%,,,2944,0.7,-0.3,SG,False,2011-12,PHI,4,0,0
25,0,0,0,0,0,1,0,0,1,NBA,20,Jodie Meeks,,100%,,,,2944,-8.6,-28.3,SG,False,2012-13,LAL,1,0,1
28,0,0,0,0,0,0,0,0,1,NBA,2,Jodie Meeks,,100%,,,,2944,-90.6,-100.0,SG,False,2015-16,DET,0,0,0
23,1,15,5,5,1,1,8,0,5,NBA,79,Josh McRoberts,,,,84%,16%,2943,12.3,0.0,PF,False,2010-11,IND,2,1,2
24,0,3,0,0,0,0,1,0,6,NBA,16,Josh McRoberts,,,,99%,2%,2943,8.8,3.9,PF,False,2011-12,LAL,2,0,0
26,0,33,5,1,0,0,6,1,4,NBA,154,Josh McRoberts,,,,97%,4%,2943,41.2,-2.5,PF,False,2013-14,CHA,2,3,1
28,0,21,2,0,1,1,12,0,10,NBA,134,Josh McRoberts,,,,,100%,2943,12.5,14.7,PF,False,2015-16,MIA,0,3,1
24,0,0,0,0,0,0,0,0,2,NBA,4,Jordan McRae,,100%,,,,2942,121.2,130.6,PG,True,2015-16,CLE,0,0,0
26,0,0,0,1,0,0,1,0,4,NBA,16,Rodney McGruder,40%,19%,41%,,,2938,-10.1,-19.5,SG,False,2017-18,MIA,0,0,0
23,0,2,1,0,0,0,0,0,3,NBA,10,Doug McDermott,,,100%,,,2936,65.6,67.4,SF,False,2014-15,CHI,0,1,0
25,0,2,0,1,0,0,0,1,5,NBA,66,Doug McDermott,,,9%,85%,5%,2936,-8.7,-15.4,SF,False,2016-17,OKC,0,1,0
24,1,12,12,8,1,1,11,0,7,NBA,181,JaVale McGee,,,,2%,98%,2937,12.1,5.9,C,False,2011-12,DEN,1,2,1
25,2,0,8,3,0,4,9,0,6,NBA,112,JaVale McGee,,,,17%,83%,2937,8.5,0.4,C,False,2012-13,DEN,1,3,7
28,0,0,2,0,0,1,1,0,2,NBA,14,JaVale McGee,,,,,100%,2937,25.0,3.7,C,False,2015-16,DAL,2,0,1
29,4,11,10,6,1,2,18,0,16,NBA,149,JaVale McGee,,,,,100%,2937,10.3,21.8,C,True,2016-17,GSW,4,2,2
30,1,9,4,0,0,1,8,0,13,NBA,158,JaVale McGee,,,,,100%,2937,3.3,13.0,C,True,2017-18,GSW,1,1,3
22,0,2,0,3,0,0,1,0,4,NBA,34,K.J. McDaniels,,81%,19%,,,2935,25.1,1.5,SF,False,2015-16,HOU,0,0,0
25,3,55,3,0,0,0,7,1,10,NBA,155,T.J. McConnell,100%,,,,,2932,14.8,12.9,PG,False,2017-18,PHI,4,1,0
22,0,0,0,0,0,0,1,0,6,NBA,24,CJ McCollum,51%,41%,8%,,,2931,-28.3,-33.7,SG,False,2013-14,POR,1,0,0
23,1,5,5,7,0,0,9,3,5,NBA,166,CJ McCollum,,99%,1%,,,2931,39.5,2.5,SG,False,2014-15,POR,3,3,0
24,5,88,23,7,1,3,11,2,11,NBA,442,CJ McCollum,18%,81%,1%,,,2931,16.8,1.0,SG,False,2015-16,POR,1,15,4
25,1,9,0,7,0,1,8,0,4,NBA,140,CJ McCollum,11%,88%,1%,,,2931,-10.5,-20.6,SG,False,2016-17,POR,9,4,2
26,5,36,8,2,0,0,2,2,4,NBA,155,CJ McCollum,5%,90%,6%,,,2931,-11.8,-11.4,SG,False,2017-18,POR,1,7,0
21,1,38,5,1,0,1,8,0,15,NBA,181,Patrick McCaw,5%,68%,28%,,,2930,-2.1,11.8,SG,True,2016-17,GSW,2,0,1
22,0,0,1,0,0,0,1,0,6,NBA,16,Patrick McCaw,17%,62%,21%,,,2930,-6.3,4.0,SG,True,2017-18,GSW,0,0,0
23,4,12,12,4,,3,2,0,7,NBA,178,Luc Mbah a Moute,,,4%,92%,4%,2928,-0.1,-4.2,PF,False,2009-10,MIL,3,0,4
26,0,16,9,1,0,0,5,0,4,NBA,136,Luc Mbah a Moute,,7%,92%,1%,,2928,-12.7,-20.3,SF,False,2012-13,MIL,4,0,1
29,1,2,1,1,0,1,5,0,5,NBA,78,Luc Mbah a Moute,,,81%,18%,,2928,-9.7,-7.0,PF,False,2015-16,LAC,0,0,1
30,0,17,8,4,0,1,6,1,7,NBA,224,Luc Mbah a Moute,,,47%,53%,,2928,-10.0,-5.5,SF,False,2016-17,LAC,1,1,1
31,3,9,4,6,0,0,4,0,9,NBA,149,Luc Mbah a Moute,,,10%,73%,17%,2928,-29.3,-22.0,PF,False,2017-18,HOU,1,3,0
22,0,0,0,0,0,0,0,0,5,NBA,10,James Michael McAdoo,,,,81%,19%,2929,-17.0,-8.5,PF,True,2014-15,GSW,0,1,0
23,0,5,1,2,1,0,2,0,8,NBA,38,James Michael McAdoo,,,6%,40%,54%,2929,-15.2,-10.0,PF,False,2015-16,GSW,0,0,0
24,0,0,2,0,0,0,3,0,13,NBA,56,James Michael McAdoo,,,22%,38%,39%,2929,-26.8,-11.6,PF,True,2016-17,GSW,1,0,0
23,4,69,10,7,0,1,19,0,13,NBA,362,O.J. Mayo,25%,75%,,,,2927,9.7,3.5,SG,False,2010-11,MEM,9,3,5
24,0,31,9,5,0,2,3,0,7,NBA,163,O.J. Mayo,28%,72%,,,,2927,-18.9,-9.1,SG,False,2011-12,MEM,11,5,2
27,1,42,3,3,0,0,5,0,6,NBA,156,O.J. Mayo,,95%,5%,,,2927,21.5,-2.0,SG,False,2014-15,MIL,7,2,0
23,2,35,18,12,,0,15,0,10,NBA,371,Wesley Matthews,,97%,3%,,,2926,3.0,-1.0,SG,False,2009-10,UTA,7,7,1
24,1,14,8,1,0,2,5,0,6,NBA,202,Wesley Matthews,9%,91%,,,,2926,-6.7,-8.6,SG,False,2010-11,POR,4,1,2
27,0,30,13,6,0,6,16,0,11,NBA,426,Wesley Matthews,,77%,23%,,,2926,2.8,-6.0,SG,False,2013-14,POR,4,12,6
29,0,12,3,4,0,0,5,1,5,NBA,173,Wesley Matthews,,16%,84%,,,2926,-38.5,-29.8,SF,False,2015-16,DAL,1,2,0
21,0,3,2,1,0,0,0,0,2,NBA,46,Jarell Martin,,,,4%,96%,2923,-3.1,-26.9,PF,False,2015-16,MEM,1,2,0
22,0,0,0,0,0,0,0,0,3,NBA,10,Jarell Martin,,,,100%,,2923,4.0,-5.8,PF,False,2016-17,MEM,0,0,0
27,1,6,2,0,1,0,4,0,7,NBA,42,Boban Marjanovic,,,,,100%,2920,-9.4,1.4,C,False,2015-16,SAS,0,1,0
23,0,0,1,0,,2,0,0,2,NBA,19,Ian Mahinmi,,,,,100%,2918,-6.8,-10.9,C,False,2009-10,SAS,0,0,2
24,1,0,2,0,1,0,12,0,6,NBA,33,Ian Mahinmi,,,,2%,98%,2918,-25.1,-17.1,C,True,2010-11,DAL,0,0,0
25,1,0,4,4,0,1,11,0,4,NBA,70,Ian Mahinmi,,,,24%,77%,2918,20.4,6.6,C,False,2011-12,DAL,0,0,1
26,0,2,2,3,1,3,12,0,18,NBA,150,Ian Mahinmi,,,,,100%,2918,-20.1,-16.3,C,False,2012-13,IND,2,4,6
27,2,8,9,3,0,4,18,0,19,NBA,241,Ian Mahinmi,,,,,100%,2918,-6.4,-5.5,C,False,2013-14,IND,2,0,7
29,1,17,10,1,1,6,10,0,7,NBA,172,Ian Mahinmi,,,,,100%,2918,2.1,2.8,C,False,2015-16,IND,2,3,9
30,0,15,4,1,1,1,5,0,5,NBA,63,Ian Mahinmi,,,,5%,95%,2918,-28.0,-26.0,C,False,2016-17,WAS,1,0,1
31,1,2,4,1,0,1,2,0,6,NBA,52,Ian Mahinmi,,,,,100%,2918,5.4,1.6,C,False,2017-18,WAS,0,0,1
19,1,31,4,3,1,3,10,0,6,NBA,116,Thon Maker,,,,,100%,2919,2.7,0.1,C,False,2016-17,MIL,5,0,3
20,0,12,3,2,0,0,10,2,6,NBA,130,Thon Maker,,,,1%,99%,2919,26.1,16.9,C,False,2017-18,MIL,3,1,0
22,0,16,0,1,0,0,0,0,4,NBA,22,Shelvin Mack,86%,14%,,,,2915,22.2,14.8,PG,False,2012-13,ATL,0,0,0
23,0,61,3,2,0,1,4,0,7,NBA,118,Shelvin Mack,11%,89%,1%,,,2915,13.4,6.5,PG,False,2013-14,ATL,1,4,1
24,0,21,3,1,0,0,3,0,10,NBA,99,Shelvin Mack,20%,80%,,,,2915,-16.8,-14.6,PG,False,2014-15,ATL,1,1,0
26,0,43,5,6,0,0,6,0,9,NBA,155,Shelvin Mack,89%,11%,,,,2915,-0.8,-5.2,PG,False,2016-17,UTA,7,1,0
24,0,0,0,0,0,0,0,0,7,NBA,17,Sheldon Mac,20%,61%,19%,,,2914,14.6,13.5,SG,False,2016-17,WAS,0,1,0
34,12,42,61,14,,6,25,0,23,NBA,981,Dikembe Mutombo,,,,,100%,2911,11.6,1.5,C,False,2000-01,PHI,3,14,19
35,0,6,10,3,,5,7,0,5,NBA,173,Dikembe Mutombo,,,,,100%,2911,3.6,-8.8,C,False,2001-02,PHI,0,3,8
36,0,13,1,3,,5,13,0,10,NBA,115,Dikembe Mutombo,,,,,100%,2911,-29.5,-22.4,C,False,2002-03,NJN,0,0,8
37,1,0,2,1,,0,3,0,3,NBA,38,Dikembe Mutombo,,,,,100%,2911,6.3,-7.5,C,False,2003-04,NYK,0,2,1
38,1,6,7,1,,1,11,0,7,NBA,101,Dikembe Mutombo,,,,,100%,2911,19.8,11.3,C,False,2004-05,HOU,1,4,2
40,0,2,1,0,,0,1,0,7,NBA,40,Dikembe Mutombo,,,,,100%,2911,-5.2,-8.4,C,False,2006-07,HOU,0,0,0
41,0,6,4,2,,0,6,0,6,NBA,123,Dikembe Mutombo,,,,,100%,2911,10.9,2.9,C,False,2007-08,HOU,0,0,1
42,0,0,1,0,,0,4,0,2,NBA,20,Dikembe Mutombo,,,,,100%,2911,32.2,29.4,C,False,2008-09,HOU,0,0,0
29,0,0,0,0,,0,1,0,2,NBA,5,Tracy Murray,,37%,63%,,,2905,-102.1,-100.0,SF,False,2000-01,TOR,2,0,0
32,0,5,3,1,,1,8,0,11,NBA,197,Lamond Murray,,,47%,53%,,2903,-0.5,-1.4,SF,False,2005-06,NJN,1,0,2
25,1,12,2,3,,0,3,0,4,NBA,62,Ronald Murray,,100%,,,,2904,1.5,0.2,SG,False,2004-05,SEA,1,1,0
26,2,46,14,11,,1,12,0,13,NBA,399,Ronald Murray,22%,77%,1%,,,2904,-6.4,-6.1,SG,False,2005-06,CLE,3,4,2
27,1,33,6,2,,0,2,0,12,NBA,136,Ronald Murray,32%,64%,4%,,,2904,-9.2,-4.1,SG,False,2006-07,DET,3,4,1
29,2,64,16,8,,2,7,0,11,NBA,341,Ronald Murray,32%,69%,,,,2904,4.2,-7.6,SG,False,2008-09,ATL,7,5,2
30,0,21,3,1,,0,2,0,5,NBA,97,Ronald Murray,,63%,37%,,,2904,7.8,-5.9,SG,False,2009-10,CHI,0,1,0
30,0,0,0,0,0,0,0,0,1,NBA,3,Troy Murphy,,,,100%,,2901,-68.4,-66.7,PF,False,2010-11,BOS,0,0,0
31,0,0,0,0,0,0,0,0,4,NBA,15,Troy Murphy,,,,28%,72%,2901,14.4,9.3,PF,False,2011-12,LAL,2,0,0
20,0,0,0,0,,0,0,0,1,NBA,4,Byron Mullens,,,,100%,,2884,-48.3,-50.0,PF,False,2009-10,OKC,0,0,0
30,1,8,5,2,,3,2,0,3,NBA,91,Alonzo Mourning,,,,,100%,2879,4.4,-22.3,C,False,2000-01,MIA,2,0,3
34,4,12,16,2,,6,21,0,15,NBA,254,Alonzo Mourning,,,,14%,86%,2879,-6.8,0.1,C,False,2004-05,MIA,2,4,16
35,2,8,17,2,,10,18,0,21,NBA,226,Alonzo Mourning,,,,2%,98%,2879,14.8,16.4,C,True,2005-06,MIA,1,1,15
36,1,2,4,1,,0,4,0,4,NBA,55,Alonzo Mourning,,,,,100%,2879,3.4,-9.4,C,False,2006-07,MIA,0,1,0
25,0,2,0,0,,0,2,0,2,NBA,13,Adam Morrison,,,100%,,,2866,-12.2,-8.0,SF,True,2009-10,LAL,0,0,0
23,0,0,0,0,,0,2,0,3,NBA,8,Randolph Morris,,,,,100%,2864,-34.3,-42.9,C,False,2008-09,ATL,0,1,0
24,1,0,1,0,,0,2,0,3,NBA,10,Randolph Morris,,,,40%,60%,2864,39.2,30.0,PF,False,2009-10,ATL,0,0,0
21,0,6,2,0,1,0,0,0,4,NBA,8,Darius Morris,100%,,,,,2861,46.0,40.5,PG,False,2011-12,LAL,1,0,0
22,2,27,5,2,0,0,2,0,4,NBA,105,Darius Morris,31%,46%,23%,,,2861,-13.9,-26.8,PG,False,2012-13,LAL,4,1,1
24,0,0,0,0,0,0,0,0,1,NBA,5,Darius Morris,100%,,,,,2861,-50.6,-55.6,PG,False,2014-15,BRK,0,0,0
31,4,36,13,2,,4,24,0,12,NBA,399,Mikki Moore,,,,5%,95%,2850,28.5,10.3,C,False,2006-07,NJN,6,7,7
33,0,10,2,0,,1,5,0,10,NBA,66,Mikki Moore,,,,51%,49%,2850,-20.9,-18.5,C,False,2008-09,BOS,0,0,1
27,1,8,1,1,,1,3,0,5,NBA,104,Jamario Moon,,,93%,7%,,2842,-8.2,-10.2,SF,False,2007-08,TOR,0,1,1
28,0,3,1,0,,1,2,0,3,NBA,40,Jamario Moon,,1%,99%,,,2842,-6.0,-4.0,SF,False,2008-09,MIA,1,0,1
29,1,12,2,0,,0,2,0,11,NBA,113,Jamario Moon,,39%,61%,,,2842,1.5,2.9,SF,False,2009-10,CLE,0,0,0
29,0,2,0,0,,0,4,0,5,NBA,31,Eric Montross,,,,,100%,2841,-56.3,-52.3,C,False,2000-01,TOR,1,1,0
24,0,12,1,1,,1,5,0,4,NBA,60,Jerome Moiso,,,1%,91%,8%,2831,20.4,14.7,C,False,2002-03,NOH,0,2,2
26,2,2,6,1,,3,6,0,4,NBA,97,Nazr Mohammed,,,,3%,97%,2830,-7.1,-16.1,C,False,2003-04,NYK,0,3,4
27,5,16,24,21,,4,38,0,23,NBA,528,Nazr Mohammed,,,,5%,95%,2830,-8.2,0.2,C,True,2004-05,SAS,5,8,11
28,0,2,8,2,,0,10,0,8,NBA,94,Nazr Mohammed,,,18%,4%,78%,2830,-2.5,0.0,C,False,2005-06,SAS,2,4,2
29,1,0,2,1,,0,1,0,2,NBA,6,Nazr Mohammed,,,,,100%,2830,35.4,38.6,C,False,2006-07,DET,0,0,0
32,1,4,2,1,,0,9,0,4,NBA,48,Nazr Mohammed,,,,,100%,2830,-3.1,-13.6,C,False,2009-10,CHA,0,1,0
33,0,0,4,6,1,0,15,0,14,NBA,148,Nazr Mohammed,,,,77%,23%,2830,9.6,9.8,C,False,2010-11,OKC,2,1,3
34,0,2,2,2,1,1,10,0,8,NBA,83,Nazr Mohammed,,,,8%,92%,2830,-20.6,-15.2,C,False,2011-12,OKC,1,0,1
35,1,8,4,4,0,1,8,0,12,NBA,114,Nazr Mohammed,,,,26%,74%,2830,12.5,3.0,C,False,2012-13,CHI,1,0,2
36,0,0,0,0,0,0,0,0,2,NBA,5,Nazr Mohammed,,,,,100%,2830,28.0,22.2,C,False,2013-14,CHI,0,0,0
37,0,0,0,0,0,0,0,0,3,NBA,14,Nazr Mohammed,,,,,100%,2830,74.9,76.0,C,False,2014-15,CHI,0,0,0
38,0,0,0,0,0,0,0,0,5,NBA,10,Nazr Mohammed,,,,3%,97%,2830,4.2,9.4,C,False,2015-16,OKC,1,0,0
28,0,33,3,4,,0,10,0,5,NBA,210,Cuttino Mobley,,98%,3%,,,2825,21.8,-3.5,SG,False,2003-04,HOU,5,12,1
29,2,19,4,4,,1,4,0,5,NBA,159,Cuttino Mobley,,94%,6%,,,2825,-18.1,-11.5,SG,False,2004-05,SAC,4,0,2
30,0,50,8,1,,3,13,0,12,NBA,473,Cuttino Mobley,,31%,69%,,,2825,-7.4,2.2,SG,False,2005-06,LAC,9,6,8
37,0,6,1,1,,0,1,0,4,NBA,50,Sam Mitchell,,,100%,,,2821,-5.2,-11.7,SF,False,2000-01,MIN,0,0,1
38,0,6,1,1,,0,2,0,3,NBA,34,Sam Mitchell,,97%,3%,,,2821,18.0,3.0,SF,False,2001-02,MIN,0,0,0
23,3,22,9,7,,1,16,0,5,NBA,185,Yao Ming,,,,,100%,2811,9.0,-4.4,C,False,2003-04,HOU,4,6,3
24,5,12,25,8,,9,14,0,7,NBA,220,Yao Ming,,,,,100%,2811,-21.3,-10.0,C,False,2004-05,HOU,2,6,11
26,3,17,27,16,,8,11,0,7,NBA,260,Yao Ming,,,,,100%,2811,-13.4,-6.6,C,False,2006-07,HOU,5,11,17
28,3,21,14,8,,4,15,0,9,NBA,323,Yao Ming,,,,,100%,2811,0.6,-1.5,C,False,2008-09,HOU,4,5,8
35,2,23,9,0,,1,0,0,4,NBA,177,Reggie Miller,11%,88%,,,,2805,49.1,-4.1,SG,False,2000-01,IND,3,6,2
36,1,29,6,3,,2,3,0,5,NBA,198,Reggie Miller,20%,80%,,,,2805,14.3,3.4,SG,False,2001-02,IND,6,5,3
37,2,35,7,1,,0,0,0,6,NBA,176,Reggie Miller,13%,87%,,,,2805,-1.8,-7.0,SG,False,2002-03,IND,6,1,0
38,3,103,10,8,,6,4,0,16,NBA,455,Reggie Miller,,97%,3%,,,2805,-1.5,4.6,SG,False,2003-04,IND,18,2,8
39,4,44,11,3,,1,9,0,13,NBA,430,Reggie Miller,,96%,4%,,,2805,-14.1,-7.6,SG,False,2004-05,IND,7,11,3
33,0,2,1,1,,2,7,0,8,NBA,31,Oliver Miller,,,,,100%,2803,-24.0,-23.3,C,False,2003-04,MIN,1,0,2
20,0,16,2,3,,1,7,0,4,NBA,112,Mike Miller,,2%,86%,12%,,2802,-15.5,-14.5,SF,False,2000-01,ORL,1,0,2
21,0,10,0,0,,0,4,0,4,NBA,72,Mike Miller,,10%,78%,12%,,2802,-39.0,-30.4,SF,False,2001-02,ORL,3,1,0
23,1,7,2,1,,1,3,0,4,NBA,98,Mike Miller,,1%,100%,,,2802,1.9,-15.7,SF,False,2003-04,MEM,2,0,3
24,0,24,1,3,,1,2,0,4,NBA,110,Mike Miller,,,98%,2%,,2802,-17.1,-19.0,SF,False,2004-05,MEM,2,1,2
25,2,14,4,2,,2,8,0,4,NBA,107,Mike Miller,,48%,43%,9%,,2802,-35.0,-32.1,SG,False,2005-06,MEM,4,2,2
30,0,32,0,1,0,0,9,0,18,NBA,215,Mike Miller,,81%,19%,,,2802,9.0,10.1,SG,False,2010-11,MIA,3,3,2
31,0,37,2,2,1,1,26,0,23,NBA,368,Mike Miller,6%,61%,33%,,,2802,-1.7,7.0,SG,True,2011-12,MIA,4,6,2
32,0,34,0,0,2,1,11,0,17,NBA,232,Mike Miller,,17%,83%,,,2802,5.3,11.5,SF,True,2012-13,MIA,2,0,3
33,0,20,1,3,0,0,10,2,7,NBA,173,Mike Miller,,8%,55%,37%,,2802,-8.1,-9.5,SF,False,2013-14,MEM,3,2,0
34,0,0,0,0,0,0,3,0,9,NBA,65,Mike Miller,,8%,64%,28%,,2802,-14.3,-9.2,SF,False,2014-15,CLE,1,0,0
25,2,17,8,6,,1,7,0,5,NBA,180,Brad Miller,,,,,100%,2796,-2.3,0.0,C,False,2001-02,IND,2,2,3
26,0,31,8,3,,3,6,0,6,NBA,135,Brad Miller,,,,,100%,2796,11.5,0.0,C,False,2002-03,IND,4,1,4
27,2,89,15,7,,2,24,0,12,NBA,366,Brad Miller,,,,18%,82%,2796,10.5,4.1,PF,False,2003-04,SAC,13,4,3
28,2,38,6,2,,2,14,0,5,NBA,139,Brad Miller,,,,4%,97%,2796,2.1,-4.5,C,False,2004-05,SAC,6,0,3
29,3,34,7,4,,1,11,0,6,NBA,166,Brad Miller,,,,,100%,2796,-9.5,-14.1,C,False,2005-06,SAC,4,2,1
32,2,22,8,4,,4,12,0,7,NBA,186,Brad Miller,,,,,100%,2796,19.4,4.9,C,False,2008-09,CHI,11,5,5
33,0,8,1,4,,2,9,0,5,NBA,93,Brad Miller,,,,,100%,2796,-10.4,-17.1,C,False,2009-10,CHI,3,1,3
27,4,36,7,2,,1,5,0,5,NBA,174,Andre Miller,100%,,,,,2792,-8.5,-6.9,PG,False,2003-04,DEN,5,3,2
28,2,53,14,6,,4,10,0,5,NBA,184,Andre Miller,50%,50%,,,,2792,31.3,-3.1,PG,False,2004-05,DEN,5,1,6
29,1,75,8,7,,5,5,0,5,NBA,182,Andre Miller,55%,45%,,,,2792,16.4,-4.9,PG,False,2005-06,DEN,9,2,5
31,0,41,8,5,,0,5,0,6,NBA,229,Andre Miller,66%,34%,,,,2792,-25.1,-13.8,PG,False,2007-08,PHI,10,2,2
32,1,73,14,6,,3,3,0,6,NBA,258,Andre Miller,100%,,,,,2792,-26.8,-12.5,PG,False,2008-09,PHI,8,5,6
33,0,83,13,9,,3,3,0,6,NBA,210,Andre Miller,100%,,,,,2792,-0.3,-12.3,PG,False,2009-10,POR,9,6,4
34,1,73,8,3,0,1,6,0,6,NBA,194,Andre Miller,100%,,,,,2792,-0.8,-6.9,PG,False,2010-11,POR,10,2,1
35,2,94,3,7,0,0,9,0,7,NBA,200,Andre Miller,45%,55%,,,,2792,2.4,1.3,SG,False,2011-12,DEN,10,5,2
36,2,51,11,8,0,3,3,0,6,NBA,154,Andre Miller,31%,69%,,,,2792,-5.1,-7.2,PG,False,2012-13,DEN,7,5,4
37,1,21,4,6,0,0,4,0,11,NBA,108,Andre Miller,100%,,,,,2792,-4.9,-3.2,SG,False,2013-14,WAS,5,2,1
39,0,17,0,1,1,0,2,0,5,NBA,35,Andre Miller,95%,5%,,,,2792,0.5,10.4,PG,False,2015-16,SAS,0,0,0
18,0,2,1,0,,0,1,0,8,NBA,14,Darko Milicic,,,,,100%,2790,-7.1,0.6,C,True,2003-04,DET,1,2,0
19,0,2,1,0,,0,2,0,9,NBA,21,Darko Milicic,,,,,100%,2790,-28.6,-22.5,C,False,2004-05,DET,0,1,0
21,3,9,7,1,,0,6,0,4,NBA,115,Darko Milicic,,,,63%,37%,2790,25.6,-0.1,PF,False,2006-07,ORL,2,0,0
24,0,0,2,1,,1,6,0,4,NBA,65,Chris Mihm,,,,,100%,2780,-0.2,-19.4,C,False,2003-04,BOS,0,1,2
